,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,1.654835e-05,0.0,-0.7359056,0.0,8.7799035e-06,-0.7359056,0.0,1.7882451e-06
1,80059,-0.12520604,4.484216e-06,0.0,-0.12520604,1.9053505e-06,0.0,-0.12520604,1.456861e-06,0.0
2,80060,0.49774978,0.0,2.0146563e-05,0.49774978,0.0,1.2805278e-06,0.49774978,6.358391e-06,0.0
3,80061,1.0719814,0.0,1.623129e-05,1.0719814,0.0,4.3207037e-06,1.0719814,0.0,5.140078e-06
4,80062,1.541278,0.0,1.9458379e-05,1.541278,1.8991399e-06,0.0,1.541278,9.647899e-06,0.0
5,80063,1.8597006,2.4154173e-05,0.0,1.8597006,5.3347398e-05,0.0,1.8597006,4.051531e-05,0.0
6,80064,1.996079,0.0,2.1041331e-05,-3.003921,0.0,3.800924e-05,1.996079,6.563174e-05,0.0
7,80065,1.9370635,2.5648535e-05,0.0,1.9370635,6.837898e-05,0.0,1.9370635,4.3970336e-05,0.0
8,80066,1.6884309,0.0,3.4611176e-06,1.6884309,3.8606846e-05,0.0,1.6884309,3.796886e-05,0.0
9,80067,1.2745197,3.4830214e-07,0.0,1.2745197,9.664128e-06,0.0,1.2745197,0.0,2.3927949e-05
10,80068,0.7358472,0.0,1.7246323e-06,0.7358472,0.0,3.5677897e-06,0.7358472,6.2880645e-06,0.0
11,80069,0.12514333,0.0,9.713764e-07,0.12514333,5.708667e-07,0.0,0.12514333,2.3679918e-06,0.0
12,80070,-0.49781063,3.9980278e-06,0.0,-0.49781063,0.0,1.3297822e-05,-0.49781063,0.0,6.7656106e-06
13,80071,-1.0720345,0.0,1.0423868e-05,-1.0720345,0.0,1.7704742e-05,-1.0720345,0.0,1.4321753e-05
14,80072,-1.541318,0.0,7.153739e-05,-1.541318,0.0,3.2062846e-05,-1.541318,0.0,3.6681762e-05
15,80073,-1.8597236,0.0,0.0001297404,-1.8597236,0.0,4.1956664e-05,-1.8597236,0.0,2.797977e-05
16,80074,-1.9960829,0.0,0.00011316049,-1.9960829,0.0,3.0007554e-05,-1.9960829,0.0,5.4108226e-05
17,80075,-1.9370478,0.0,7.973649e-05,-1.9370478,0.0,4.564046e-05,-1.9370478,0.0,7.851845e-05
18,80076,-1.6883973,0.0,8.10758e-05,-1.6883973,0.0,2.28298e-05,-1.6883973,0.0,2.9630517e-05
19,80077,-1.2744713,0.0,2.2876831e-05,-1.2744713,0.0,6.0304455e-06,-1.2744713,0.0,7.955988e-06
20,80078,-0.7357887,0.0,1.4078736e-07,-0.7357887,0.0,1.1188079e-06,-0.7357887,0.0,1.0742578e-05
21,80079,-0.12508062,3.868348e-06,0.0,-0.12508062,6.512667e-07,0.0,-0.12508062,1.8033339e-06,0.0
22,80080,0.4978715,0.0,1.9943782e-05,0.4978715,0.0,8.384522e-06,0.4978715,0.0,6.6586445e-06
23,80081,1.0720875,0.0,2.2025311e-05,1.0720875,1.8180976e-05,0.0,1.0720875,0.0,3.6242727e-06
24,80082,1.5413581,0.0,1.657564e-05,1.5413581,2.1725504e-05,0.0,1.5413581,1.2782192e-05,0.0
25,80083,1.8597467,2.683658e-05,0.0,1.8597467,4.229652e-05,0.0,1.8597467,6.7064655e-05,0.0
26,80084,1.9960868,0.0,1.0626046e-05,1.9960868,6.2389605e-05,0.0,1.9960868,2.1656007e-05,0.0
27,80085,1.9370322,0.0,1.794599e-05,1.9370322,7.766097e-05,0.0,1.9370322,6.4340944e-05,0.0
28,80086,1.6883636,0.0,7.417883e-06,1.6883636,8.179129e-05,0.0,1.6883636,4.916063e-05,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,0.00043075168,0.0,1.2744229,0.0,6.131488e-06
30,80088,0.7357303,0.0,3.7293337e-06,0.7357303,5.8149144e-06,0.0,0.7357303,6.2382223e-06,0.0
31,80089,0.12501791,0.0,9.4687204e-07,0.12501791,1.8295057e-07,0.0,0.12501791,2.343749e-06,0.0
32,80090,-0.49793234,1.3227369e-06,0.0,-0.49793234,0.0,1.1680212e-05,-0.49793234,0.0,1.20907025e-05
33,80091,-1.0721406,0.0,9.861879e-06,-1.0721406,0.0,2.63903e-05,-1.0721406,0.0,2.0939697e-05
34,80092,-1.541398,0.0,6.55902e-05,-1.541398,0.0,3.978182e-05,-1.541398,0.0,6.395305e-05
35,80093,-1.8597698,0.0,0.00011007137,-1.8597698,0.0,5.883427e-05,-1.8597698,0.0,4.1998122e-05
36,80094,-1.9960908,0.0,0.00011284589,-1.9960908,0.0,4.0498227e-05,-1.9960908,0.0,4.785444e-05
37,80095,-1.9370165,0.0,0.000110855995,-1.9370165,0.0,5.3567113e-05,-1.9370165,0.0,3.5760608e-05
38,80096,-1.6883298,0.0,8.337497e-05,-1.6883298,0.0,5.1217565e-05,-1.6883298,0.0,1.0656067e-05
39,80097,-1.2743745,0.0,1.7431023e-05,-1.2743745,0.0,9.985408e-06,-1.2743745,0.0,5.1963416e-05
40,80098,-0.7356719,8.842785e-06,0.0,-0.7356719,0.0,9.596944e-06,-0.7356719,1.2700256e-06,0.0
41,80099,-0.1249552,6.0535367e-06,0.0,-0.1249552,0.0,6.4687333e-07,-0.1249552,0.0,6.7368134e-08
