,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.04122465,0.0,-0.7359056,0.021436024,0.0,-0.7359056,0.1099082,0.0
1,80059,-0.12520604,0.0014809768,0.0,-0.12520604,0.0030457424,0.0,-0.12520604,0.0018558822,0.0
2,80060,0.49774978,0.05140111,0.0,0.49774978,0.0,0.0016706506,0.49774978,0.0,0.006986247
3,80061,1.0719814,0.0,0.036737416,1.0719814,0.0,0.03798473,1.0719814,0.0,0.09115414
4,80062,1.541278,0.019603578,0.0,1.541278,0.0,0.09746716,1.541278,0.0,0.11995602
5,80063,1.8597006,0.0,0.056228016,1.8597006,0.011971826,0.0,1.8597006,0.028499296,0.0
6,80064,1.996079,0.095285736,0.0,-3.003921,0.0,0.041449033,1.996079,0.0,0.0034831802
7,80065,1.9370635,0.0,0.028030507,1.9370635,0.03139253,0.0,1.9370635,0.123345956,0.0
8,80066,1.6884309,0.005411342,0.0,1.6884309,0.0,0.066711836,1.6884309,0.0,0.14459184
9,80067,1.2745197,0.0,0.050642982,1.2745197,0.0,0.108978406,1.2745197,0.0,0.19562517
10,80068,0.7358472,0.028644862,0.0,0.7358472,0.0,0.018961044,0.7358472,0.0,0.10730683
11,80069,0.12514333,0.013123598,0.0,0.12514333,0.0,0.010277561,0.12514333,0.0,0.01991346
12,80070,-0.49781063,0.0,0.24634525,-0.49781063,0.049396057,0.0,-0.49781063,0.034503415,0.0
13,80071,-1.0720345,0.0,0.5505731,-1.0720345,0.08098319,0.0,-1.0720345,0.0,0.044002775
14,80072,-1.541318,0.0,0.8035601,-1.541318,0.0,0.006950827,-1.541318,0.06479664,0.0
15,80073,-1.8597236,0.0,0.80264574,-1.8597236,0.0,0.03558087,-1.8597236,0.0,0.2757116
16,80074,-1.9960829,0.0,0.4037375,-1.9960829,0.010218907,0.0,-1.9960829,0.0,0.067366295
17,80075,-1.9370478,0.0,0.2216962,-1.9370478,0.11238752,0.0,-1.9370478,0.08162401,0.0
18,80076,-1.6883973,0.1149803,0.0,-1.6883973,0.08382247,0.0,-1.6883973,0.0,0.031645346
19,80077,-1.2744713,0.12297191,0.0,-1.2744713,0.066929,0.0,-1.2744713,0.112259015,0.0
20,80078,-0.7357887,0.0,0.0031339047,-0.7357887,0.006388376,0.0,-0.7357887,0.0,0.008960107
21,80079,-0.12508062,0.0,0.012460097,-0.12508062,0.0,0.00089849066,-0.12508062,5.6786703e-05,0.0
22,80080,0.4978715,0.037457075,0.0,0.4978715,0.0,0.040347517,0.4978715,0.0,0.009507165
23,80081,1.0720875,0.0,0.0011652542,1.0720875,0.0,0.061110396,1.0720875,0.0,0.06817642
24,80082,1.5413581,0.0,0.016159965,1.5413581,0.0,0.043323994,1.5413581,0.0,0.019097539
25,80083,1.8597467,0.0,0.03961679,1.8597467,0.0,0.115619406,1.8597467,0.092526376,0.0
26,80084,1.9960868,0.022800144,0.0,1.9960868,0.0,0.004655206,1.9960868,0.0,0.040357523
27,80085,1.9370322,0.0,0.002185613,1.9370322,0.0,0.021691805,1.9370322,0.0,0.02691556
28,80086,1.6883636,0.0,0.008305979,1.6883636,0.0,0.11006014,1.6883636,0.0,0.09584086
29,80087,1.2744229,0.034340825,0.0,1.2744229,0.49149868,0.0,1.2744229,0.0037114194,0.0
30,80088,0.7357303,0.004592613,0.0,0.7357303,0.0,0.076943204,0.7357303,0.0,0.099070504
31,80089,0.12501791,0.016383838,0.0,0.12501791,0.0074489946,0.0,0.12501791,0.0,0.00212755
32,80090,-0.49793234,0.0,0.19006716,-0.49793234,0.031983063,0.0,-0.49793234,0.032820802,0.0
33,80091,-1.0721406,0.0,0.56312025,-1.0721406,0.031109685,0.0,-1.0721406,0.09441265,0.0
34,80092,-1.541398,0.0,0.84229213,-1.541398,0.0,0.080061205,-1.541398,0.016679913,0.0
35,80093,-1.8597698,0.0,0.6820076,-1.8597698,0.13636988,0.0,-1.8597698,0.14806949,0.0
36,80094,-1.9960908,0.0,0.27948388,-1.9960908,0.0,0.21877088,-1.9960908,0.1424587,0.0
37,80095,-1.9370165,0.014123159,0.0,-1.9370165,0.08441531,0.0,-1.9370165,0.06172736,0.0
38,80096,-1.6883298,0.04915427,0.0,-1.6883298,0.0,0.017627647,-1.6883298,0.05639118,0.0
39,80097,-1.2743745,0.16605462,0.0,-1.2743745,0.0,0.09807108,-1.2743745,0.0,0.017489932
40,80098,-0.7356719,0.03056888,0.0,-0.7356719,0.06910808,0.0,-0.7356719,0.059395343,0.0
41,80099,-0.1249552,0.0004999344,0.0,-0.1249552,0.0,0.008971831,-0.1249552,0.013118412,0.0
42,80100,0.4979932,0.007744214,0.0,0.4979932,0.0,0.05454816,0.4979932,0.031025324,0.0
43,80101,-3.3175178,0.0,0.12870832,1.0721936,0.049643505,0.0,1.0721936,0.0,0.009745641
44,80102,2.4533055,0.010894464,0.0,1.5414381,0.0,0.048563004,1.5414381,0.0,0.15306766
45,80103,3.7805083,0.0,0.12306513,1.859793,0.0,0.037476875,1.859793,0.08451471,0.0
46,80104,1.0749108,0.0,0.032235052,1.9960947,0.087986305,0.0,1.9960947,0.06789628,0.0
47,80105,-0.78283393,0.0,0.0022860158,1.9370009,0.027109174,0.0,1.9370009,0.025722323,0.0
48,80106,5.086924,0.0,0.09670828,1.6882962,0.075512595,0.0,1.6882962,0.0,0.069274195
49,80107,3.6084764,0.049406517,0.0,1.274326,0.0,0.09316838,1.274326,0.0,0.09058838
50,80108,0.73561347,0.0020033591,0.0,0.73561347,0.0,0.047948547,0.73561347,0.0,0.039859347
51,80109,0.124892496,0.019500082,0.0,0.124892496,0.0,0.015004736,0.124892496,0.00097142305,0.0
52,80110,-0.49805406,0.0,0.17383073,-0.49805406,0.0,0.017299071,-0.49805406,0.0,0.0133248335
53,80111,-1.0722467,0.0,0.53407633,-1.0722467,0.0,0.0046846583,-1.0722467,0.08979038,0.0
54,80112,-1.5414782,0.0,0.6654321,-1.5414782,0.03924618,0.0,-1.5414782,0.0,0.05270506
55,80113,-1.8598161,0.0,0.73602724,-1.8598161,0.0,0.13374409,-1.8598161,0.0,0.06960585
56,80114,-1.9960986,0.0,0.49744534,-1.9960986,0.0,0.080437385,-1.9960986,0.0,0.1832855
57,80115,-1.9369853,0.0,0.011602403,-1.9369853,0.0,0.03385539,-1.9369853,0.055101126,0.0
58,80116,-1.6882625,0.23191947,0.0,-1.6882625,0.27463794,0.0,-1.6882625,0.0,0.04182322
59,80117,-1.2742776,0.098088674,0.0,-1.2742776,0.10579051,0.0,-1.2742776,0.15232772,0.0
