,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0,0.013125783,0.0,0.00048935413
1,80001,1.071663139158449,0.0,0.0067735277,0.0,0.00025252998
2,80002,1.541037699751342,0.0,0.28367278,0.0,0.010575861
3,80003,1.8595617611113358,0.004173951,0.0,0.00015561283,0.0
4,80004,1.9960553503654095,0.0,0.010176479,0.0,0.00037939847
5,80005,1.937157258970549,0.0,0.13042088,0.0,0.0048623383
6,80006,1.6886329568371727,0.0,0.008961424,0.0,0.00033409894
7,80007,1.2748102167794828,0.0015196172,0.0,5.6654215e-05,0.0
8,80008,0.7361976953453551,0.0,0.006065279,0.0,0.00022612512
9,80009,0.12551958467467797,0.0,0.024092447,0.0,0.0008982122
10,80010,-0.4974455011971096,0.001679093,0.0,6.259978e-05,0.0
11,80011,-1.0717161896585063,0.0,0.04128067,0.0,0.0015390217
12,80012,-1.5410777494964356,0.0,0.005581655,0.0,0.00020809472
13,80013,-1.8595848896729326,0.0,0.005512509,0.0,0.00020551682
14,80014,-1.996059293719398,0.0,0.24431103,0.0,0.0091083795
15,80015,-1.937141631104572,0.0,0.01649516,0.0,0.0006149709
16,80016,-1.6885992875468947,0.0,0.00035772155,0.0,1.3336539e-05
17,80017,-1.2747618019037847,0.0,0.0042978544,0.0,0.00016023219
18,80018,-0.7361392741849289,0.0,0.0014284881,0.0,5.325675e-05
19,80019,-0.12545687599470876,0.0,0.02663047,0.0,0.0009928346
20,80020,0.4975063589126339,0.0,0.0012450309,0.0,4.6417117e-05
21,80021,1.071769239094658,0.0,0.0058398545,0.0,0.00021772087
22,80022,1.541117797720516,0.0045512575,0.0,0.00016967952,0.0
23,80023,1.8596080164045123,0.002534827,0.0,9.4503164e-05,0.0
24,80024,1.9960632351024021,0.0043170396,0.0,0.00016094744,0.0
25,80025,1.9371260013230547,0.0,0.0044069695,0.0,0.0001643002
26,80026,1.6885656165822045,0.004849425,0.0,0.00018079579,0.0
27,80027,1.274713385781135,0.0,0.015671002,0.0,0.0005842447
28,80028,0.7360808522844174,0.0,0.003333805,0.0,0.00012429059
29,80029,0.12539416719817773,0.0,0.0832484,0.0,0.0031036586
30,80030,-0.49756721612303473,0.0,0.04501456,0.0,0.0016782284
31,80031,-1.0718222874852805,0.0,0.0009036966,0.0,3.3691525e-05
32,80032,-1.5411578444189062,0.0052950783,0.0,0.00019741058,0.0
33,80033,-1.8596311412953397,0.0,0.011636143,0.0,0.0004338175
34,80034,-1.9960671745162442,0.0,0.018290162,0.0,0.00068189204
35,80035,-1.9371103696332526,0.0012174523,0.0,4.5388937e-05,0.0
36,80036,-1.6885319439587319,0.0,0.06386869,0.0,0.002381146
37,80037,-1.274664968389155,0.0,0.019348938,0.0,0.0007213652
38,80038,-0.7360224296709393,0.0,0.14358543,0.0,0.005353138
39,80039,-0.12533145826336187,0.0,0.008066521,0.0,0.00030073524
40,80040,0.49762807284939375,0.0,0.007203593,0.0,0.00026856363
41,80041,1.07187533480575,0.0,0.0039880956,0.0,0.00014868379
42,80042,1.5411978896054788,0.0013897183,0.0,5.1811337e-05,0.0
43,80043,1.859654264353426,0.0,0.0045512575,0.0,0.00016967952
44,80044,1.9960711119590953,0.0068071014,0.0,0.00025378168,0.0
45,80045,1.9370947360279402,0.002113155,0.0,7.878244e-05,0.0
46,80046,1.6884982696648125,0.0,0.009144882,0.0,0.00034093857
47,80047,1.2746165497503197,0.00403366,0.0,0.00015038252,0.0
48,80048,0.7359640063174909,0.0,0.020848572,0.0,0.00077727437
49,80049,0.12526874921936965,0.0,0.19911821,0.0,0.007423505
50,80050,-0.4976889290846038,0.0,0.27512664,0.0,0.010257244
51,80051,-1.0719283810805853,0.0,0.0037922482,0.0,0.00014138222
52,80052,-1.5412379332616455,0.0,0.028616525,0.0,0.0010668784
53,80053,-1.8596773855760704,0.0,0.0041847425,0.0,0.00015601516
54,80054,-1.99607504743232,0.0,0.0019624725,0.0,7.31647e-05
55,80055,-1.9370791005143748,0.0,3.637169e-05,0.0,1.3560057e-06
56,80056,-1.688464593700479,0.0,0.06040698,0.0,0.002252087
57,80057,-1.2745681298478562,0.0,0.008949034,0.0,0.000333637
58,80058,-0.7359055822511914,0.0,0.003043231,0.0,0.00011345744
59,80059,-0.1252060400372163,0.0,0.0034529122,0.0,0.00012873113
60,80060,0.4977497848286047,0.0,0.015770525,0.0,0.0005879551
61,80061,1.071981426285163,0.0,0.0035860087,0.0,0.00013369322
62,80062,1.5412779754059145,0.0,0.058397744,0.0,0.0021771789
63,80063,1.85970050496325,0.0,0.0072255754,0.0,0.0002693832
64,80064,1.9960789809354578,0.0,1.0,0.0,0.0372819
65,80065,1.9370634630871402,0.0,0.8465898,0.0,0.031562477
66,80066,1.688430916077464,0.0,0.08883445,0.0,0.0033119172
67,80067,1.2745197086874192,0.0,0.11224303,0.0,0.0041846335
68,80068,0.7358471574518023,0.0,0.009305556,0.0,0.00034692883
69,80069,0.12514333074601044,0.0,0.0033026293,0.0,0.0001231283
70,80070,-0.4978106400813364,0.0,0.008471806,0.0,0.000315845
71,80071,-1.072034470437859,0.0,0.0013805254,0.0,5.146861e-05
72,80072,-1.5413180160196993,0.0,0.03064055,0.0,0.0011423379
73,80073,-1.859723622517619,0.0,0.010541394,0.0,0.00039300323
74,80074,-1.9960829124685053,0.0010531802,0.0,3.926456e-05,0.0
75,80075,-1.9370478237480624,0.003040833,0.0,0.000113368034,0.0
76,80076,-1.6883972367880014,0.0,0.00080417405,0.0,2.9981136e-05
77,80077,-1.2744712862690564,0.001559586,0.0,5.814433e-05,0.0
78,80078,-0.7357887319261467,0.0,0.05998211,0.0,0.002236247
79,80079,-0.12508062133129064,0.0043610055,0.0,0.00016258657,0.0
80,80080,0.4978714948427389,0.0,0.00070065464,0.0,2.6121736e-05
81,80081,1.0720875135324783,0.0055800565,0.0,0.00020803511,0.0
82,80082,1.5413580551168704,0.0059873397,0.0,0.0002232194,0.0
83,80083,1.8597467382311237,0.0,0.058478482,0.0,0.002180189
84,80084,-3.0039131579685416,0.0,0.10877013,0.0,0.0040551573
85,80085,1.9370321824971566,0.0,0.012288434,0.0,0.0004581362
86,80086,1.6883635558243237,0.0,0.00621836,0.0,0.00023183227
87,80087,1.2744228625928156,0.0,0.025833491,0.0,0.00096312165
88,80088,0.7357303056742821,0.0043498143,0.0,0.00016216934,0.0
89,80089,0.12501791177859528,0.0,0.015551494,0.0,0.0005797893
90,80090,-0.4979323491057052,0.0,0.0043622046,0.0,0.00016263127
