,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0,1.6737392e-06,0.0,5.162738e-07
1,80001,1.071663139158449,0.0,3.7026157e-06,0.0,1.1420916e-06
2,80002,1.541037699751342,1.0,0.0,0.30845535,0.0
3,80003,1.8595617611113358,0.0,3.445773e-06,0.0,1.0628671e-06
4,80004,1.9960553503654095,0.0,3.5299813e-06,0.0,1.0888416e-06
5,80005,1.937157258970549,8.027819e-06,0.0,2.4762237e-06,0.0
6,80006,1.6886329568371727,9.497809e-06,0.0,2.9296498e-06,0.0
7,80007,1.2748102167794828,5.255736e-06,0.0,1.62116e-06,0.0
8,80008,0.7361976953453551,6.112244e-06,0.0,1.8853543e-06,0.0
9,80009,0.12551958467467797,5.0055644e-07,0.0,1.543993e-07,0.0
10,80010,-0.4974455011971096,0.0,3.2749847e-06,0.0,1.0101866e-06
11,80011,-1.0717161896585063,0.0,5.6977756e-06,0.0,1.7575094e-06
12,80012,-1.5410777494964356,0.0,2.3013345e-06,0.0,7.098589e-07
13,80013,-1.8595848896729326,0.0,8.212225e-06,0.0,2.5331049e-06
14,80014,-1.996059293719398,0.0,4.2245265e-06,0.0,1.3030779e-06
15,80015,-1.937141631104572,0.0,3.1295676e-06,0.0,9.653319e-07
16,80016,-1.6885992875468947,0.0,4.1171556e-06,0.0,1.2699587e-06
17,80017,-1.2747618019037847,0.0,2.5750987e-07,0.0,7.943029e-08
18,80018,-0.7361392741849289,2.1352655e-06,0.0,6.5863406e-07,0.0
19,80019,-0.12545687599470876,9.847844e-07,0.0,3.0376202e-07,0.0
20,80020,0.4975063589126339,0.0,1.6339308e-06,0.0,5.0399467e-07
21,80021,1.071769239094658,7.6270917e-06,0.0,2.3526172e-06,0.0
22,80022,1.541117797720516,1.6717084e-05,0.0,5.156474e-06,0.0
23,80023,1.8596080164045123,0.0,4.8051074e-06,0.0,1.4821611e-06
24,80024,1.9960632351024021,1.0572297e-05,0.0,3.2610815e-06,0.0
25,80025,1.9371260013230547,7.299728e-06,0.0,2.2516401e-06,0.0
26,80026,1.6885656165822045,1.6976639e-05,0.0,5.236535e-06,0.0
27,80027,1.274713385781135,1.0407683e-05,0.0,3.2103053e-06,0.0
28,80028,0.7360808522844174,0.0,1.7397456e-06,0.0,5.366338e-07
29,80029,0.12539416719817773,7.6132824e-07,0.0,2.3483577e-07,0.0
