,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.008031251,0.0,0.011007344,0.0
1,80001,1.071663139158449,0.0052495473,0.0,0.0071948413,0.0
2,80002,1.541037699751342,0.02961502,0.0,0.040589284,0.0
3,80003,1.8595617611113358,0.027083725,0.0,0.03711998,0.0
4,80004,1.9960553503654095,0.0065344935,0.0,0.0089559425,0.0
5,80005,1.937157258970549,0.026062712,0.0,0.035720617,0.0
6,80006,1.6886329568371727,0.0,0.0016659391,0.0,0.0022832763
7,80007,1.2748102167794828,0.0,0.012046081,0.0,0.016509926
8,80008,0.7361976953453551,0.0,0.0072207004,0.0,0.009896433
9,80009,0.12551958467467797,0.0,0.0003716222,0.0,0.00050933205
10,80010,-0.4974455011971096,0.0015768808,0.0,0.0021612162,0.0
11,80011,-1.0717161896585063,0.0,0.0010719391,0.0,0.0014691612
12,80012,-1.5410777494964356,0.0,0.0090596955,0.0,0.012416894
13,80013,-1.8595848896729326,0.0075609903,0.0,0.010362822,0.0
14,80014,-1.996059293719398,0.005169422,0.0,0.007085024,0.0
15,80015,-1.937141631104572,0.002394553,0.0,0.0032818886,0.0
16,80016,-1.6885992875468947,0.0012575273,0.0,0.0017235217,0.0
17,80017,-1.2747618019037847,0.0038516184,0.0,0.00527889,0.0
18,80018,-0.7361392741849289,0.0,0.0032234206,0.0,0.0044179047
19,80019,-0.12545687599470876,0.0,0.0018869675,0.0,0.00258621
20,80020,0.4975063589126339,0.0033733041,0.0,0.0046233297,0.0
21,80021,1.071769239094658,0.0039767004,0.0,0.0054503228,0.0
22,80022,1.541117797720516,0.0080315685,0.0,0.011007779,0.0
23,80023,1.8596080164045123,0.004208163,0.0,0.005767557,0.0
24,80024,1.9960632351024021,0.011946098,0.0,0.016372893,0.0
25,80025,1.9371260013230547,0.016083052,0.0,0.022042854,0.0
26,80026,1.6885656165822045,0.0,0.004323122,0.0,0.005925116
27,80027,1.274713385781135,0.0,0.021903621,0.0,0.030020317
28,80028,0.7360808522844174,0.0,0.0052462644,0.0,0.0071903416
29,80029,0.12539416719817773,0.0,0.0005461358,0.0,0.00074851414
30,80030,-0.49756721612303473,0.0028723183,0.0,0.0039366963,0.0
