,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.014284041,-0.7359056,0.0,0.0026045134,-0.7359056,0.0,0.0093785925
1,80059,-0.12520604,0.0,0.0050023245,-0.12520604,0.0,0.0023635172,-0.12520604,0.0,0.00036731164
2,80060,0.49774978,0.014327114,0.0,0.49774978,0.004357746,0.0,0.49774978,0.00055887,0.0
3,80061,1.0719814,0.0,0.0059806406,1.0719814,0.0,0.0029900763,1.0719814,0.0,0.0058752266
4,80062,1.541278,0.004975215,0.0,1.541278,0.0,0.0009593879,1.541278,0.0034871646,0.0
5,80063,1.8597006,0.0,0.0047171796,1.8597006,0.0,0.0013048989,1.8597006,0.0,0.0040417924
6,80064,1.996079,0.0043457565,0.0,-3.003921,0.0032146734,0.0,1.996079,0.0,0.0012496016
7,80065,1.9370635,0.0,0.009192531,1.9370635,0.01818962,0.0,1.9370635,0.017283596,0.0
8,80066,1.6884309,0.0,0.0068112393,1.6884309,0.017399905,0.0,1.6884309,0.008073675,0.0
9,80067,1.2745197,0.0,0.00286819,1.2745197,0.012970255,0.0,1.2745197,0.0,0.0022754187
10,80068,0.7358472,0.026091035,0.0,0.7358472,0.016516585,0.0,0.7358472,0.0,0.00060208346
11,80069,0.12514333,0.0065335073,0.0,0.12514333,0.00096275075,0.0,0.12514333,1.3600772e-05,0.0
12,80070,-0.49781063,0.0,0.022758778,-0.49781063,0.0,0.0047334847,-0.49781063,0.0,0.0029037243
13,80071,-1.0720345,0.0,0.021480244,-1.0720345,0.009103511,0.0,-1.0720345,0.0,0.009123778
14,80072,-1.541318,0.039827764,0.0,-1.541318,0.0142162405,0.0,-1.541318,0.01410429,0.0
15,80073,-1.8597236,0.061726604,0.0,-1.8597236,0.010186374,0.0,-1.8597236,0.06800734,0.0
16,80074,-1.9960829,0.13110304,0.0,-1.9960829,0.00048564942,0.0,-1.9960829,0.010776175,0.0
17,80075,-1.9370478,0.10801965,0.0,-1.9370478,0.030278059,0.0,-1.9370478,0.0060108006,0.0
18,80076,-1.6883973,0.062364493,0.0,-1.6883973,0.013046182,0.0,-1.6883973,0.0,0.017822862
19,80077,-1.2744713,0.014357459,0.0,-1.2744713,0.012562442,0.0,-1.2744713,0.0,0.0058695287
20,80078,-0.7357887,0.0,0.01825992,-0.7357887,0.0,0.011506054,-0.7357887,0.0062598702,0.0
21,80079,-0.12508062,0.0,0.005314925,-0.12508062,0.0,0.0019850244,-0.12508062,0.0,0.0008267944
22,80080,0.4978715,0.011358635,0.0,0.4978715,0.0031955484,0.0,0.4978715,0.0021531065,0.0
23,80081,1.0720875,0.003411396,0.0,1.0720875,0.008164692,0.0,1.0720875,0.0,0.009011237
24,80082,1.5413581,0.0,0.0017365745,1.5413581,0.0,0.0027031433,1.5413581,0.0,0.010753458
25,80083,1.8597467,0.0,0.0026681134,1.8597467,0.0,0.0032412293,1.8597467,0.0,0.0044013327
26,80084,1.9960868,0.0011304514,0.0,1.9960868,0.0,0.007942956,1.9960868,0.0,0.0019818505
27,80085,1.9370322,0.005236172,0.0,1.9370322,0.019352656,0.0,1.9370322,0.032316584,0.0
28,80086,1.6883636,0.00084642915,0.0,1.6883636,0.005737644,0.0,1.6883636,0.022353843,0.0
29,80087,1.2744229,0.3905446,0.0,1.2744229,0.0,0.14960045,1.2744229,0.01610479,0.0
30,80088,0.7357303,0.02290181,0.0,0.7357303,0.0,0.008605197,0.7357303,0.0067306375,0.0
31,80089,0.12501791,0.0056054965,0.0,0.12501791,0.00019679153,0.0,0.12501791,0.000345077,0.0
32,80090,-0.49793234,0.0,0.02349055,-0.49793234,5.9638267e-05,0.0,-0.49793234,0.0022407146,0.0
33,80091,-1.0721406,0.0,0.007144405,-1.0721406,0.015429781,0.0,-1.0721406,0.0,0.0029982815
34,80092,-1.541398,0.041254997,0.0,-1.541398,0.0,0.0064521534,-1.541398,0.0097769,0.0
35,80093,-1.8597698,0.083312325,0.0,-1.8597698,0.0041153114,0.0,-1.8597698,0.04564405,0.0
36,80094,-1.9960908,0.14279784,0.0,-1.9960908,0.036730323,0.0,-1.9960908,0.011922939,0.0
37,80095,-1.9370165,0.13917579,0.0,-1.9370165,0.042670306,0.0,-1.9370165,0.009413638,0.0
38,80096,-1.6883298,0.0814115,0.0,-1.6883298,0.0,0.0061567104,-1.6883298,0.0,0.019087529
39,80097,-1.2743745,0.008221912,0.0,-1.2743745,0.0,0.0050020847,-1.2743745,0.0,0.20894276
40,80098,-0.7356719,0.0,0.030470673,-0.7356719,0.0,0.0032027354,-0.7356719,0.0,0.007659902
41,80099,-0.1249552,0.0,0.0055532195,-0.1249552,0.0,0.00085409026,-0.1249552,0.0,0.001933375
42,80100,0.4979932,0.02165025,0.0,0.4979932,0.0,0.006134652,0.4979932,0.0,0.0013047371
43,80101,-3.3175178,0.0,0.0056132167,1.0721936,0.0,0.0014811128,1.0721936,8.67328e-06,0.0
44,80102,2.4533055,0.008025687,0.0,1.5414381,0.0,0.016835399,1.5414381,0.002753585,0.0
45,80103,3.7805083,0.004983564,0.0,1.859793,0.0,0.010231204,1.859793,0.0,0.01457986
46,80104,1.0749108,0.0050511938,0.0,1.9960947,0.0,0.008177173,1.9960947,0.0,0.0035143746
47,80105,-0.78283393,0.0,0.0003599264,1.9370009,0.01939742,0.0,1.9370009,0.025501376,0.0
48,80106,5.086924,0.0043229875,0.0,1.6882962,0.011002388,0.0,1.6882962,0.021327201,0.0
49,80107,3.6084764,0.011476624,0.0,1.274326,0.0,0.013912785,1.274326,0.0,0.0024266045
50,80108,0.73561347,0.030384663,0.0,0.73561347,0.0,0.0025013334,0.73561347,0.00075407786,0.0
51,80109,0.124892496,0.0074165757,0.0,0.124892496,0.0014254607,0.0,0.124892496,0.0,0.00039628326
