,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.0006926784,-0.7359056,0.0,0.00088180887,-0.7359056,0.0012983282,0.0
1,80059,-0.12520604,0.0,0.00041004835,-0.12520604,0.0,0.00030705074,-0.12520604,0.00047052384,0.0
2,80060,0.49774978,0.0018069325,0.0,0.49774978,0.0,0.002501169,0.49774978,0.0,0.00080282835
3,80061,1.0719814,0.0005904936,0.0,1.0719814,0.0019207248,0.0,1.0719814,0.0025459204,0.0
4,80062,1.541278,0.0032699653,0.0,1.541278,0.0020067478,0.0,1.541278,0.00025125305,0.0
5,80063,1.8597006,0.0,0.001163763,1.8597006,0.0,0.0016908733,1.8597006,0.0,0.0040576346
6,80064,1.996079,6.468912e-05,0.0,-3.003921,0.00013585643,0.0,1.996079,0.0020828024,0.0
7,80065,1.9370635,0.0,0.0032959634,1.9370635,0.0021461071,0.0,1.9370635,0.0,0.00083665707
8,80066,1.6884309,0.0,0.0050807092,1.6884309,0.0029232914,0.0,1.6884309,0.0013946921,0.0
9,80067,1.2745197,0.0,0.003363551,1.2745197,0.0,0.001671781,1.2745197,0.0,0.00011560665
10,80068,0.7358472,0.0038944508,0.0,0.7358472,0.0025498746,0.0,0.7358472,0.0031044006,0.0
11,80069,0.12514333,0.0013642039,0.0,0.12514333,9.47666e-05,0.0,0.12514333,0.0001514081,0.0
12,80070,-0.49781063,0.0,0.005364327,-0.49781063,0.0,0.0016482072,-0.49781063,0.0,0.0011729754
13,80071,-1.0720345,0.0,0.011154045,-1.0720345,0.0,0.0033637483,-1.0720345,0.0,0.0006679003
14,80072,-1.541318,0.0,0.0044013597,-1.541318,0.0,0.0029620917,-1.541318,0.002405459,0.0
15,80073,-1.8597236,0.0,0.0012174392,-1.8597236,0.0,0.0018386013,-1.8597236,0.005946389,0.0
16,80074,-1.9960829,0.011828282,0.0,-1.9960829,0.0,0.0022224234,-1.9960829,0.0,0.0036900458
17,80075,-1.9370478,0.019862395,0.0,-1.9370478,0.007050381,0.0,-1.9370478,0.0063876235,0.0
18,80076,-1.6883973,0.015966367,0.0,-1.6883973,0.00802186,0.0,-1.6883973,0.0,0.006856435
19,80077,-1.2744713,0.006536981,0.0,-1.2744713,0.0020573935,0.0,-1.2744713,0.0,0.0039663357
20,80078,-0.7357887,0.0,0.0019190067,-0.7357887,0.0,0.0033026703,-0.7357887,0.0,0.0011308531
21,80079,-0.12508062,0.0,0.0006521519,-0.12508062,0.0,0.00066777406,-0.12508062,0.0,0.0002980082
22,80080,0.4978715,0.0017825849,0.0,0.4978715,0.0,0.00022358533,0.4978715,0.00039583002,0.0
23,80081,1.0720875,0.0013012642,0.0,1.0720875,0.0039664125,0.0,1.0720875,0.00916885,0.0
24,80082,1.5413581,0.0,0.0011639594,1.5413581,0.0028735946,0.0,1.5413581,0.0009163177,0.0
25,80083,1.8597467,0.0019766872,0.0,1.8597467,0.005363131,0.0,1.8597467,0.0008426541,0.0
26,80084,1.9960868,0.00016311444,0.0,1.9960868,0.00028584583,0.0,1.9960868,0.0012407287,0.0
27,80085,1.9370322,0.0006970422,0.0,1.9370322,0.0,0.0020688341,1.9370322,0.002418936,0.0
28,80086,1.6883636,0.0,0.0003367795,1.6883636,0.0,0.0050262385,1.6883636,0.0025969285,0.0
29,80087,1.2744229,0.06881031,0.0,1.2744229,0.0,0.0328131,1.2744229,0.0022473568,0.0
30,80088,0.7357303,0.005199105,0.0,0.7357303,0.0,0.004161333,0.7357303,0.0017508904,0.0
31,80089,0.12501791,0.001511342,0.0,0.12501791,0.0,9.78902e-05,0.12501791,0.0,0.00024617597
32,80090,-0.49793234,0.0,0.007272207,-0.49793234,0.00030522025,0.0,-0.49793234,0.00034319956,0.0
