,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.026180487,-0.7359056,0.0,0.0051200176,-0.7359056,0.0,0.011029382
1,80059,-0.12520604,0.0,0.006706682,-0.12520604,0.0,0.0026667558,-0.12520604,0.0,0.00026869573
2,80060,0.49774978,0.017669238,0.0,0.49774978,0.0066862083,0.0,0.49774978,0.0038756188,0.0
3,80061,1.0719814,0.0,0.0009155682,1.0719814,0.0,0.005788348,1.0719814,0.0,0.009678396
4,80062,1.541278,0.0,0.005837471,1.541278,0.0,0.0026057954,1.541278,0.0008362302,0.0
5,80063,1.8597006,0.0,0.014219742,1.8597006,0.00708019,0.0,1.8597006,0.0010312619,0.0
6,80064,1.996079,0.00838421,0.0,-3.003921,0.0,0.013059331,1.996079,0.0023450912,0.0
7,80065,1.9370635,0.0,0.0034739904,1.9370635,0.019696033,0.0,1.9370635,0.027316997,0.0
8,80066,1.6884309,0.0027273544,0.0,1.6884309,0.024104357,0.0,1.6884309,0.0038665873,0.0
9,80067,1.2745197,0.0,0.0021147344,1.2745197,0.022567082,0.0,1.2745197,0.0028837873,0.0
10,80068,0.7358472,0.031417713,0.0,0.7358472,0.021410022,0.0,0.7358472,0.0,0.0016976595
11,80069,0.12514333,0.0071714083,0.0,0.12514333,0.0012339065,0.0,0.12514333,0.0003152906,0.0
12,80070,-0.49781063,0.0,0.022659944,-0.49781063,0.0,0.0057320013,-0.49781063,0.0,0.0055531836
13,80071,-1.0720345,0.0,0.006811034,-1.0720345,0.007874692,0.0,-1.0720345,0.0,0.01764542
14,80072,-1.541318,0.07353092,0.0,-1.541318,0.012529501,0.0,-1.541318,0.007927748,0.0
15,80073,-1.8597236,0.092232436,0.0,-1.8597236,0.004413513,0.0,-1.8597236,0.07061374,0.0
16,80074,-1.9960829,0.15043762,0.0,-1.9960829,0.0,0.008704505,-1.9960829,0.017205745,0.0
17,80075,-1.9370478,0.10914481,0.0,-1.9370478,0.027977945,0.0,-1.9370478,0.010146971,0.0
18,80076,-1.6883973,0.046603456,0.0,-1.6883973,0.0,0.0006639487,-1.6883973,0.0,0.01589911
19,80077,-1.2744713,0.0,0.003027556,-1.2744713,0.011447077,0.0,-1.2744713,0.0,0.007328283
20,80078,-0.7357887,0.0,0.03103548,-0.7357887,0.0,0.011895254,-0.7357887,0.010536006,0.0
21,80079,-0.12508062,0.0,0.007509979,-0.12508062,0.0,0.0021175058,-0.12508062,0.0,0.0012047801
22,80080,0.4978715,0.016239231,0.0,0.4978715,0.005723242,0.0,0.4978715,0.0034648129,0.0
23,80081,1.0720875,0.005802134,0.0,1.0720875,0.0053108633,0.0,1.0720875,0.0,0.019069947
24,80082,1.5413581,0.0,0.006121827,1.5413581,0.0013496771,0.0,1.5413581,0.0,0.008558097
25,80083,1.8597467,0.0,0.007323213,1.8597467,0.008912871,0.0,1.8597467,0.0060825497,0.0
26,80084,1.9960868,0.0,0.0016937786,1.9960868,0.0021106116,0.0,1.9960868,0.0028039524,0.0
27,80085,1.9370322,0.0068246517,0.0,1.9370322,0.030309543,0.0,1.9370322,0.03863907,0.0
28,80086,1.6883636,0.0,0.0004087219,1.6883636,0.0,0.0017733154,1.6883636,0.026065657,0.0
29,80087,1.2744229,0.29843256,0.0,1.2744229,0.007978327,0.0,1.2744229,0.020667573,0.0
30,80088,0.7357303,0.025437823,0.0,0.7357303,0.0,0.0051536756,0.7357303,0.009361424,0.0
31,80089,0.12501791,0.005869673,0.0,0.12501791,0.0019020403,0.0,0.12501791,0.0015280267,0.0
32,80090,-0.49793234,0.0,0.02088761,-0.49793234,0.0006161604,0.0,-0.49793234,0.0020697583,0.0
33,80091,-1.0721406,0.008224079,0.0,-1.0721406,0.015773535,0.0,-1.0721406,0.0,0.0072751157
34,80092,-1.541398,0.07415763,0.0,-1.541398,0.0,0.011401837,-1.541398,0.0038536729,0.0
35,80093,-1.8597698,0.11306439,0.0,-1.8597698,0.009183904,0.0,-1.8597698,0.04160606,0.0
36,80094,-1.9960908,0.15873452,0.0,-1.9960908,0.044797953,0.0,-1.9960908,0.008446817,0.0
37,80095,-1.9370165,0.13446039,0.0,-1.9370165,0.03492367,0.0,-1.9370165,0.011660883,0.0
38,80096,-1.6883298,0.06818826,0.0,-1.6883298,0.0,0.0114383465,-1.6883298,0.0,0.023483036
39,80097,-1.2743745,0.0,0.00968149,-1.2743745,0.0,0.004049841,-1.2743745,0.0,0.19178528
40,80098,-0.7356719,0.0,0.046448063,-0.7356719,0.0,0.00083557307,-0.7356719,0.0,0.006815156
41,80099,-0.1249552,0.0,0.0075270226,-0.1249552,0.0,0.00073474646,-0.1249552,0.0,0.0018876167
42,80100,0.4979932,0.027790947,0.0,0.4979932,0.0,0.0044820835,0.4979932,0.00042415183,0.0
43,80101,-3.3175178,0.0,0.012005985,1.0721936,0.00100369,0.0,1.0721936,0.0051234597,0.0
44,80102,2.4533055,0.00044417387,0.0,1.5414381,0.0,0.011832688,1.5414381,0.00798998,0.0
45,80103,3.7805083,0.002383403,0.0,1.859793,0.0017714468,0.0,1.859793,0.0,0.0012338598
46,80104,1.0749108,0.003833946,0.0,1.9960947,0.0,0.00040008465,1.9960947,0.006178095,0.0
47,80105,-0.78283393,0.0,0.0010526669,1.9370009,0.01691752,0.0,1.9370009,0.021618811,0.0
48,80106,5.086924,0.014492553,0.0,1.6882962,0.011312866,0.0,1.6882962,0.01845651,0.0
49,80107,3.6084764,0.023318024,0.0,1.274326,0.0,0.015069721,1.274326,0.0,0.0041846093
50,80108,0.73561347,0.03331547,0.0,0.73561347,0.0,0.0018309342,0.73561347,0.0,0.0041822805
51,80109,0.124892496,0.0076128216,0.0,0.124892496,0.0018755192,0.0,0.124892496,4.1536772e-05,0.0
52,80110,-0.49805406,0.0,0.017627833,-0.49805406,0.0,0.0066419146,-0.49805406,0.0,0.0011030806
53,80111,-1.0722467,0.007134583,0.0,-1.0722467,0.0,0.0035744337,-1.0722467,0.0,0.0056349714
54,80112,-1.5414782,0.06336802,0.0,-1.5414782,0.016990824,0.0,-1.5414782,0.0,0.008538699
55,80113,-1.8598161,0.13958335,0.0,-1.8598161,0.0,0.019164158,-1.8598161,0.0,0.0034833462
56,80114,-1.9960986,0.15707049,0.0,-1.9960986,0.0,0.009893275,-1.9960986,0.00923613,0.0
57,80115,-1.9369853,0.13382761,0.0,-1.9369853,0.0,0.009403166,-1.9369853,0.020291118,0.0
58,80116,-1.6882625,0.05449384,0.0,-1.6882625,0.0,0.032502845,-1.6882625,0.0,0.009336413
59,80117,-1.2742776,0.0,0.0010081874,-1.2742776,0.0,0.015409564,-1.2742776,0.0,0.042911466
60,80118,-0.735555,0.0,0.038487922,-0.735555,0.0,0.03181434,-0.735555,0.0,0.026527375
61,80119,-0.124829784,0.0,0.007954069,-0.124829784,0.0,0.0047918223,-0.124829784,0.0,0.0048637884
62,80120,0.4981149,0.023681108,0.0,0.4981149,0.000104500774,0.0,0.4981149,0.0,0.002745899
63,80121,1.0722997,0.0042917524,0.0,1.0722997,0.0,0.039900508,1.0722997,0.0,0.053491686
64,80122,1.5415182,0.0047039757,0.0,1.5415182,0.0,0.04997473,1.5415182,0.0,0.038885824
65,80123,1.8598392,0.0005281018,0.0,1.8598392,0.0,0.028748738,1.8598392,0.0,0.008858435
66,80124,1.9961026,0.005335905,0.0,-3.0038974,0.0,0.039631203,1.9961026,0.01742582,0.0
67,80125,1.9369696,0.00068601617,0.0,1.9369696,0.05282603,0.0,1.9369696,0.042298388,0.0
68,80126,1.6882288,0.00802205,0.0,1.6882288,0.004657544,0.0,1.6882288,0.015922142,0.0
69,80127,1.2742292,0.0072742305,0.0,1.2742292,0.0,0.0020646276,1.2742292,0.0,0.0017083624
70,80128,0.7354966,0.033314656,0.0,0.7354966,0.0,0.010898764,0.7354966,0.0,0.0008292794
71,80129,0.12476707,0.006741835,0.0,0.12476707,0.0005216367,0.0,0.12476707,0.0001337265,0.0
72,80130,-0.49817577,0.0,0.021775378,-0.49817577,0.009360178,0.0,-0.49817577,0.0080762785,0.0
73,80131,-1.0723528,0.0,0.0044109803,-1.0723528,0.034761872,0.0,-1.0723528,0.017608797,0.0
74,80132,-1.5415583,0.076772965,0.0,-1.5415583,0.0,0.0019063286,-1.5415583,0.02547072,0.0
75,80133,-1.8598623,0.12936883,0.0,-1.8598623,0.016296841,0.0,-1.8598623,0.038415544,0.0
76,80134,-1.9961065,0.14582111,0.0,-1.9961065,0.037802365,0.0,-1.9961065,0.0,0.014576771
77,80135,-1.9369539,0.13255516,0.0,-1.9369539,0.0021648211,0.0,-1.9369539,0.04427398,0.0
78,80136,-1.6881951,0.065506004,0.0,-1.6881951,0.0,0.008952238,-1.6881951,0.0,0.021896318
79,80137,-1.2741808,0.0,0.010675366,-1.2741808,0.0,0.05913017,-1.2741808,0.0,0.02494819
80,80138,-0.73543817,0.0,0.037658878,-0.73543817,0.0,0.016958812,-0.73543817,0.0,0.03581387
81,80139,-0.12470436,0.021235302,0.0,-0.12470436,0.003217585,0.0,-0.12470436,0.0,0.0011629545
82,80140,0.49823663,0.021198612,0.0,0.49823663,0.0,0.010500241,0.49823663,0.0,0.010946342
83,80141,1.0724057,0.0030930906,0.0,1.0724057,0.0,0.040968057,1.0724057,0.0,0.043772243
84,80142,1.5415982,0.0,0.0025701437,1.5415982,0.0,0.040495083,1.5415982,0.0,0.02992329
85,80143,1.8598853,0.0032378675,0.0,1.8598853,0.0,0.047150612,1.8598853,0.0,0.012500671
86,80144,1.9961103,0.0051330514,0.0,1.9961103,0.004676356,0.0,-3.0038896,0.0,0.009813992
87,80145,1.9369383,0.0,0.001181951,1.9369383,0.029217388,0.0,1.9369383,0.0063314713,0.0
88,80146,1.6881615,0.013036368,0.0,1.6881615,0.0,0.00310788,1.6881615,0.0,0.023198115
89,80147,1.2741323,0.00701804,0.0,1.2741323,0.006941016,0.0,1.2741323,0.003966069,0.0
90,80148,0.73537976,0.031737287,0.0,0.73537976,0.0,0.011073815,0.73537976,0.0014483781,0.0
91,80149,0.12464165,0.0076877517,0.0,0.12464165,0.0,0.002589494,0.12464165,0.0,0.016522689
92,80150,-0.49829745,0.0,0.026698496,-0.49829745,0.00902692,0.0,-0.49829745,0.013634856,0.0
93,80151,-1.0724587,0.0062844837,0.0,-1.0724587,0.033134036,0.0,-1.0724587,0.029042978,0.0
94,80152,-1.5416383,0.06566373,0.0,-1.5416383,0.04449279,0.0,-1.5416383,0.039055176,0.0
95,80153,-1.8599085,0.0,1.0,-1.8599085,0.0,0.00038355307,-1.8599085,0.06515866,0.0
