,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.00070718373,0.0,-0.7359056,0.00029800928,0.0,-0.7359056,0.0,8.308707e-05
1,80059,-0.12520604,1.4220332e-05,0.0,-0.12520604,0.0,0.00025044216,-0.12520604,5.3640983e-05,0.0
2,80060,0.49774978,0.00019864702,0.0,0.49774978,0.00024404352,0.0,0.49774978,0.0,0.00053752336
3,80061,1.0719814,0.0,0.002917933,1.0719814,0.0,0.000577254,1.0719814,0.0,0.0023670888
4,80062,1.541278,0.0,0.0007492921,1.541278,0.0020880906,0.0,1.541278,0.0008867226,0.0
5,80063,1.8597006,0.0019738583,0.0,1.8597006,0.0,0.0024721134,1.8597006,0.0,0.0013063063
6,80064,1.996079,0.0019422398,0.0,-3.003921,0.0,0.0028414303,1.996079,0.0060602934,0.0
7,80065,1.9370635,0.0018290516,0.0,1.9370635,0.00035980498,0.0,1.9370635,0.0,0.002516898
8,80066,1.6884309,0.0018278391,0.0,1.6884309,0.0,0.0025124208,1.6884309,0.0,0.0022088778
9,80067,1.2745197,0.0,0.00089702295,1.2745197,0.0028349701,0.0,1.2745197,0.00014995957,0.0
10,80068,0.7358472,0.003048874,0.0,0.7358472,0.0018339636,0.0,0.7358472,0.0009293012,0.0
11,80069,0.12514333,0.0007469578,0.0,0.12514333,0.00027182163,0.0,0.12514333,0.0,6.247491e-05
12,80070,-0.49781063,0.0,0.002516234,-0.49781063,0.0,0.0015672366,-0.49781063,0.00012699538,0.0
13,80071,-1.0720345,0.0,0.0059903786,-1.0720345,0.0,0.0013637679,-1.0720345,0.0013423931,0.0
14,80072,-1.541318,0.0006624502,0.0,-1.541318,0.0,0.0048444476,-1.541318,0.001551854,0.0
15,80073,-1.8597236,0.0,0.001249584,-1.8597236,0.0012943944,0.0,-1.8597236,0.002674908,0.0
16,80074,-1.9960829,0.0,0.003688256,-1.9960829,0.0,0.00021419438,-1.9960829,0.0,0.007111939
17,80075,-1.9370478,0.0,0.0002119611,-1.9370478,0.00038313644,0.0,-1.9370478,0.0016586588,0.0
18,80076,-1.6883973,0.0,0.002249529,-1.6883973,0.0074581252,0.0,-1.6883973,0.0,0.0049920077
19,80077,-1.2744713,0.0012187611,0.0,-1.2744713,0.0,0.0029325811,-1.2744713,0.0,0.006852326
20,80078,-0.7357887,0.0,0.0012297918,-0.7357887,0.0,0.002042178,-0.7357887,0.0,0.0022753368
21,80079,-0.12508062,0.0,0.00030450933,-0.12508062,0.0,0.00027846993,-0.12508062,0.0,0.00043007307
22,80080,0.4978715,0.0,0.00022486142,0.4978715,0.0005712869,0.0,0.4978715,0.0006026643,0.0
23,80081,1.0720875,0.0,0.0028267414,1.0720875,0.0022569217,0.0,1.0720875,0.0012490902,0.0
24,80082,1.5413581,0.0,0.0014448095,1.5413581,0.0,0.00025298746,1.5413581,0.003503382,0.0
25,80083,1.8597467,0.0021712233,0.0,1.8597467,0.0036817244,0.0,1.8597467,0.0025279112,0.0
26,80084,1.9960868,0.0039540855,0.0,1.9960868,0.0016972717,0.0,1.9960868,0.0032144105,0.0
27,80085,1.9370322,0.0026921863,0.0,1.9370322,0.0027334634,0.0,1.9370322,0.0,0.0006863657
28,80086,1.6883636,0.00078260544,0.0,1.6883636,0.0,0.006126952,1.6883636,0.0005886967,0.0
29,80087,1.2744229,0.0,0.015732044,1.2744229,0.0,0.037538216,1.2744229,0.0031284804,0.0
30,80088,0.7357303,0.002950373,0.0,0.7357303,0.0,0.0019128751,0.7357303,0.0012448624,0.0
31,80089,0.12501791,0.00091563247,0.0,0.12501791,0.0,0.00011335305,0.12501791,0.0,0.00015742355
32,80090,-0.49793234,0.0,0.0033580496,-0.49793234,0.0,0.0024273866,-0.49793234,0.0,0.0007112568
33,80091,-1.0721406,0.0,0.00406848,-1.0721406,0.0027819788,0.0,-1.0721406,0.0,0.0002780706
34,80092,-1.541398,0.0,0.0024862033,-1.541398,0.0021400417,0.0,-1.541398,0.0,0.0018878604
35,80093,-1.8597698,0.0,0.0009007144,-1.8597698,0.0,0.001432998,-1.8597698,0.0015890871,0.0
36,80094,-1.9960908,0.0,0.0020192922,-1.9960908,0.0,0.0006220781,-1.9960908,0.0,0.003820158
37,80095,-1.9370165,0.0033991488,0.0,-1.9370165,0.007795575,0.0,-1.9370165,0.0013958054,0.0
38,80096,-1.6883298,0.0012650699,0.0,-1.6883298,0.0,0.0009022547,-1.6883298,0.0,0.005812729
39,80097,-1.2743745,0.0025036356,0.0,-1.2743745,0.0045963447,0.0,-1.2743745,0.0062366924,0.0
40,80098,-0.7356719,0.0020880927,0.0,-0.7356719,0.0,0.004929753,-0.7356719,0.0,0.00087825226
41,80099,-0.1249552,0.00015424272,0.0,-0.1249552,0.0,0.00010629791,-0.1249552,0.0,0.00060314976
42,80100,0.4979932,0.0,0.00082507037,0.4979932,0.0,0.00016190656,0.4979932,0.0016709723,0.0
43,80101,-3.3175178,0.003181557,0.0,1.0721936,0.0,0.0024303254,1.0721936,0.0,0.0037601967
44,80102,2.4533055,0.0,0.0049408083,1.5414381,0.0019939414,0.0,1.5414381,0.0,0.003942828
45,80103,3.7805083,0.008762855,0.0,1.859793,0.0,0.0049083144,1.859793,0.0,0.002450704
46,80104,1.0749108,0.0014180942,0.0,1.9960947,0.0,0.00022387665,1.9960947,0.0021839999,0.0
47,80105,-0.78283393,0.0,0.0008249049,1.9370009,0.0012019103,0.0,1.9370009,0.0018982337,0.0
48,80106,5.086924,0.0021738245,0.0,1.6882962,0.0004230904,0.0,1.6882962,0.0054114475,0.0
49,80107,3.6084764,0.0009239371,0.0,1.274326,0.0,0.00044153654,1.274326,0.0037323139,0.0
50,80108,0.73561347,0.00363366,0.0,0.73561347,0.0011051208,0.0,0.73561347,0.001102592,0.0
51,80109,0.124892496,0.0007635718,0.0,0.124892496,0.0001979542,0.0,0.124892496,0.0,8.559452e-05
52,80110,-0.49805406,0.0,0.0028183484,-0.49805406,0.0,0.0021998892,-0.49805406,0.0,0.0014165192
53,80111,-1.0722467,0.00075157644,0.0,-1.0722467,0.0,0.0042978483,-1.0722467,0.0,0.0024349026
54,80112,-1.5414782,0.0,0.0052422914,-1.5414782,0.0,0.0030550575,-1.5414782,0.0,0.0007099063
55,80113,-1.8598161,0.0,0.002576245,-1.8598161,0.0035328357,0.0,-1.8598161,0.0059595155,0.0
56,80114,-1.9960986,0.0,0.0020525847,-1.9960986,0.005105463,0.0,-1.9960986,0.0024097527,0.0
57,80115,-1.9369853,0.0,0.007683181,-1.9369853,0.0,0.0066583166,-1.9369853,0.008561147,0.0
58,80116,-1.6882625,0.002203709,0.0,-1.6882625,0.009325883,0.0,-1.6882625,0.0058829845,0.0
59,80117,-1.2742776,0.0,0.0002275002,-1.2742776,0.0,0.004434372,-1.2742776,0.0,0.007704371
60,80118,-0.735555,0.00047131666,0.0,-0.735555,0.0,0.0017822697,-0.735555,0.00055618095,0.0
61,80119,-0.124829784,0.00022738997,0.0,-0.124829784,0.0001729806,0.0,-0.124829784,0.0005391779,0.0
62,80120,0.4981149,0.0,0.0005808014,0.4981149,0.0,0.0045314883,0.4981149,0.0,0.0050103874
63,80121,1.0722997,0.0,0.00020389319,1.0722997,0.0,0.01375736,1.0722997,0.0,0.019036844
64,80122,1.5415182,0.0008737914,0.0,1.5415182,0.0,0.011918314,1.5415182,0.0,0.013338611
65,80123,1.8598392,0.000497386,0.0,1.8598392,0.0,0.008765453,1.8598392,0.0,0.009781525
66,80124,1.9961026,0.0,0.00026965505,-3.0038974,0.0,0.003991444,1.9961026,0.0010388505,0.0
67,80125,1.9369696,0.004113888,0.0,1.9369696,0.008546808,0.0,1.9369696,0.004421546,0.0
68,80126,1.6882288,0.0,0.0014607661,1.6882288,0.0016619352,0.0,1.6882288,0.0073268665,0.0
69,80127,1.2742292,2.820533e-05,0.0,1.2742292,0.009861565,0.0,1.2742292,0.0020714,0.0
70,80128,0.7354966,0.0033575718,0.0,0.7354966,0.0014938405,0.0,0.7354966,0.004445231,0.0
71,80129,0.12476707,0.0005801032,0.0,0.12476707,0.0004573176,0.0,0.12476707,0.00019803351,0.0
72,80130,-0.49817577,0.0,0.0032320686,-0.49817577,0.0,0.001467118,-0.49817577,0.0,0.0021070684
73,80131,-1.0723528,0.0,0.002567666,-1.0723528,0.001369353,0.0,-1.0723528,0.0,0.002454495
74,80132,-1.5415583,0.0006565447,0.0,-1.5415583,0.004581898,0.0,-1.5415583,0.0036979553,0.0
75,80133,-1.8598623,0.0,0.0026093042,-1.8598623,0.0012919464,0.0,-1.8598623,0.004056063,0.0
76,80134,-1.9961065,0.0071328757,0.0,-1.9961065,0.0136594055,0.0,-1.9961065,0.0012078278,0.0
77,80135,-1.9369539,0.005898923,0.0,-1.9369539,0.0,0.0011358771,-1.9369539,0.009831504,0.0
78,80136,-1.6881951,0.004390201,0.0,-1.6881951,0.0,0.0033135957,-1.6881951,0.0012619959,0.0
79,80137,-1.2741808,0.00071252504,0.0,-1.2741808,0.0,0.0020203167,-1.2741808,0.0,0.003813392
80,80138,-0.73543817,0.0003705267,0.0,-0.73543817,0.0,0.0009835496,-0.73543817,0.0,0.0035106053
81,80139,-0.12470436,0.0,0.0018443888,-0.12470436,0.0,0.0027919777,-0.12470436,0.00025014128,0.0
