,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,1.2554342e-07,-0.7359056,0.0,4.940672e-08,-0.7359056,0.0,2.3390168e-09
1,80059,-0.12520604,3.1344787e-09,0.0,-0.12520604,1.0365337e-09,0.0,-0.12520604,5.179536e-09,0.0
2,80060,0.49774978,0.0,4.2429303e-08,0.49774978,4.518588e-08,0.0,0.49774978,3.830065e-08,0.0
3,80061,1.0719814,0.0,1.3813305e-07,1.0719814,1.7636751e-07,0.0,1.0719814,1.4746463e-07,0.0
4,80062,1.541278,0.0,1.4357096e-07,1.541278,1.02909176e-07,0.0,1.541278,2.8619617e-08,0.0
5,80063,1.8597006,0.0,8.453006e-08,1.8597006,1.13012e-07,0.0,1.8597006,1.02122385e-07,0.0
6,80064,1.996079,0.0,3.5241435e-08,-3.003921,0.0,3.205443e-07,1.996079,2.6340186e-07,0.0
7,80065,1.9370635,0.0,1.8838179e-08,1.9370635,3.2550167e-07,0.0,1.9370635,9.18195e-08,0.0
8,80066,1.6884309,0.0,7.8312745e-08,1.6884309,8.817751e-09,0.0,1.6884309,5.6951585e-08,0.0
9,80067,1.2745197,0.0,5.8412677e-08,1.2745197,4.219715e-08,0.0,1.2745197,1.0981084e-07,0.0
10,80068,0.7358472,2.2408388e-08,0.0,0.7358472,6.250361e-08,0.0,0.7358472,1.664931e-08,0.0
11,80069,0.12514333,0.0,3.6713226e-09,0.12514333,0.0,2.4251054e-10,0.12514333,5.819143e-09,0.0
12,80070,-0.49781063,5.5217328e-08,0.0,-0.49781063,5.5745253e-09,0.0,-0.49781063,0.0,8.2291336e-08
13,80071,-1.0720345,1.376584e-07,0.0,-1.0720345,0.0,2.3863763e-07,-1.0720345,0.0,5.4604965e-09
14,80072,-1.541318,1.2686546e-07,0.0,-1.541318,0.0,6.5694394e-08,-1.541318,2.2345345e-07,0.0
15,80073,-1.8597236,0.0,3.1767786e-07,-1.8597236,0.0,1.09292856e-07,-1.8597236,1.3356962e-08,0.0
16,80074,-1.9960829,0.0,5.2871087e-07,-1.9960829,0.0,6.819853e-08,-1.9960829,1.4901742e-07,0.0
17,80075,-1.9370478,0.0,2.1996775e-07,-1.9370478,1.3978603e-08,0.0,-1.9370478,0.0,2.1848578e-07
18,80076,-1.6883973,0.0,1.4620196e-07,-1.6883973,0.0,3.4421672e-07,-1.6883973,0.0,1.7346014e-07
19,80077,-1.2744713,0.0,2.532023e-07,-1.2744713,0.0,3.143239e-08,-1.2744713,0.0,8.022921e-08
20,80078,-0.7357887,0.0,1.235186e-07,-0.7357887,0.0,7.8517566e-08,-0.7357887,0.0,5.357485e-08
21,80079,-0.12508062,0.0,3.4861547e-10,-0.12508062,1.1480549e-08,0.0,-0.12508062,0.0,4.048045e-09
22,80080,0.4978715,0.0,3.1842937e-08,0.4978715,0.0,6.753999e-10,0.4978715,3.3630563e-08,0.0
23,80081,1.0720875,0.0,1.3407946e-07,1.0720875,1.6683812e-07,0.0,1.0720875,1.02698245e-07,0.0
24,80082,1.5413581,0.0,9.1505086e-08,1.5413581,1.4786526e-07,0.0,1.5413581,1.0450237e-07,0.0
25,80083,1.8597467,0.0,4.2743544e-08,1.8597467,3.877449e-08,0.0,1.8597467,0.0,2.0381572e-08
26,80084,1.9960868,0.0,3.1190076e-08,1.9960868,1.8482328e-07,0.0,1.9960868,2.2328652e-07,0.0
27,80085,1.9370322,0.0,6.843805e-08,1.9370322,1.8581208e-07,0.0,1.9370322,2.53721e-07,0.0
28,80086,1.6883636,0.0,1.8317593e-07,1.6883636,0.0,7.2353934e-08,1.6883636,1.6486851e-07,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,7.826414e-06,0.0,1.2744229,6.344089e-08,0.0
30,80088,0.7357303,1.2841798e-08,0.0,0.7357303,0.0,4.1592106e-08,0.7357303,6.409918e-08,0.0
31,80089,0.12501791,3.6418946e-10,0.0,0.12501791,0.0,3.2358665e-09,0.12501791,2.3908564e-09,0.0
32,80090,-0.49793234,7.690005e-08,0.0,-0.49793234,0.0,4.6873293e-08,-0.49793234,0.0,7.4689446e-08
33,80091,-1.0721406,1.6030245e-07,0.0,-1.0721406,0.0,5.9140163e-08,-1.0721406,0.0,4.449026e-08
34,80092,-1.541398,5.3965763e-08,0.0,-1.541398,0.0,5.174011e-08,-1.541398,0.0,1.3593805e-07
35,80093,-1.8597698,0.0,2.626002e-07,-1.8597698,1.1213443e-07,0.0,-1.8597698,0.0,6.519263e-08
36,80094,-1.9960908,0.0,3.5146874e-07,-1.9960908,1.1185869e-07,0.0,-1.9960908,0.0,1.6993005e-07
37,80095,-1.9370165,0.0,2.1188075e-07,-1.9370165,0.0,2.9844122e-07,-1.9370165,0.0,1.4803936e-07
38,80096,-1.6883298,0.0,3.280001e-07,-1.6883298,0.0,1.42866e-07,-1.6883298,0.0,1.559497e-07
39,80097,-1.2743745,0.0,7.333742e-08,-1.2743745,3.2171837e-08,0.0,-1.2743745,4.5890592e-06,0.0
40,80098,-0.7356719,0.0,9.360325e-08,-0.7356719,0.0,7.056175e-08,-0.7356719,9.863504e-09,0.0
41,80099,-0.1249552,0.0,4.770205e-09,-0.1249552,0.0,1.2940607e-08,-0.1249552,6.7419608e-09,0.0
42,80100,0.4979932,0.0,6.597885e-08,0.4979932,5.1508566e-09,0.0,0.4979932,8.480095e-09,0.0
43,80101,-3.3175178,6.2365126e-07,0.0,1.0721936,7.7434436e-08,0.0,1.0721936,3.925199e-08,0.0
44,80102,2.4533055,0.0,2.493907e-07,1.5414381,7.620539e-09,0.0,1.5414381,6.049687e-08,0.0
45,80103,3.7805083,0.0,2.5500609e-07,1.859793,0.0,3.2590464e-08,1.859793,0.0,5.8678307e-08
46,80104,1.0749108,0.0,4.462809e-08,1.9960947,2.492378e-07,0.0,1.9960947,0.0,8.589605e-09
47,80105,-0.78283393,3.7486597e-08,0.0,1.9370009,4.2731177e-08,0.0,1.9370009,1.9778037e-07,0.0
48,80106,5.086924,5.6261882e-08,0.0,1.6882962,4.008073e-09,0.0,1.6882962,0.0,9.585282e-08
49,80107,3.6084764,0.0,6.6447356e-08,1.274326,3.2990275e-08,0.0,1.274326,2.2074438e-08,0.0
50,80108,0.73561347,0.0,3.1766113e-08,0.73561347,1.7873273e-08,0.0,0.73561347,4.490105e-08,0.0
51,80109,0.124892496,0.0,6.3041825e-09,0.124892496,3.996506e-10,0.0,0.124892496,4.354418e-09,0.0
52,80110,-0.49805406,6.6369644e-08,0.0,-0.49805406,0.0,8.2484476e-08,-0.49805406,1.8828697e-10,0.0
53,80111,-1.0722467,1.559993e-07,0.0,-1.0722467,0.0,3.8310503e-07,-1.0722467,0.0,3.682899e-07
54,80112,-1.5414782,3.717768e-08,0.0,-1.5414782,0.0,4.8450914e-07,-1.5414782,0.0,4.5054165e-07
55,80113,-1.8598161,0.0,3.0819422e-07,-1.8598161,0.0,5.74773e-07,-1.8598161,0.0,5.057344e-07
56,80114,-1.9960986,0.0,3.0542947e-07,-1.9960986,0.0,4.494543e-07,-1.9960986,0.0,1.3193062e-07
57,80115,-1.9369853,0.0,2.5844272e-07,-1.9369853,0.0,2.3902751e-07,-1.9369853,0.0,4.566482e-07
58,80116,-1.6882625,0.0,2.6669537e-07,-1.6882625,0.0,6.392653e-07,-1.6882625,0.0,1.0741746e-06
59,80117,-1.2742776,0.0,2.1463148e-07,-1.2742776,0.0,3.0962417e-07,-1.2742776,0.0,2.9676363e-07
60,80118,-0.735555,0.0,1.3203496e-07,-0.735555,0.0,8.053915e-08,-0.735555,6.212509e-09,0.0
61,80119,-0.124829784,0.0,3.4367926e-09,-0.124829784,2.1272648e-08,0.0,-0.124829784,2.4702365e-08,0.0
62,80120,0.4981149,0.0,6.484126e-08,0.4981149,0.0,7.298667e-08,0.4981149,0.0,8.897252e-08
63,80121,1.0722997,0.0,1.8460673e-07,1.0722997,0.0,1.16633515e-07,1.0722997,0.0,2.1586828e-07
64,80122,1.5415182,0.0,1.8265246e-07,1.5415182,9.213331e-08,0.0,1.5415182,0.0,1.6314014e-07
65,80123,1.8598392,0.0,9.232747e-08,1.8598392,6.06483e-08,0.0,1.8598392,1.4320084e-07,0.0
66,80124,1.9961026,0.0,1.15992584e-07,-3.0038974,0.0,8.798983e-07,1.9961026,3.727716e-07,0.0
67,80125,1.9369696,0.0,8.868564e-08,1.9369696,4.4315144e-07,0.0,1.9369696,4.2878517e-07,0.0
68,80126,1.6882288,0.0,2.0130751e-07,1.6882288,6.869682e-08,0.0,1.6882288,0.0,3.5853635e-08
69,80127,1.2742292,0.0,5.271285e-08,1.2742292,1.7598066e-07,0.0,1.2742292,1.446866e-07,0.0
70,80128,0.7354966,9.313153e-09,0.0,0.7354966,1.3693304e-07,0.0,0.7354966,1.6506357e-07,0.0
71,80129,0.12476707,5.0097704e-09,0.0,0.12476707,1.579257e-08,0.0,0.12476707,1.7040444e-08,0.0
72,80130,-0.49817577,7.9848476e-08,0.0,-0.49817577,0.0,9.106247e-08,-0.49817577,7.0567204e-08,0.0
73,80131,-1.0723528,2.1398797e-07,0.0,-1.0723528,0.0,1.3325291e-07,-1.0723528,0.0,7.916366e-08
74,80132,-1.5415583,1.2899083e-07,0.0,-1.5415583,6.1365945e-08,0.0,-1.5415583,0.0,1.2813571e-07
75,80133,-1.8598623,0.0,2.3495595e-07,-1.8598623,0.0,2.1194181e-07,-1.8598623,0.0,8.838193e-08
76,80134,-1.9961065,0.0,2.2211267e-07,-1.9961065,1.282071e-07,0.0,-1.9961065,4.150567e-09,0.0
77,80135,-1.9369539,0.0,3.0864788e-07,-1.9369539,0.0,3.378905e-07,-1.9369539,0.0,3.5223727e-07
78,80136,-1.6881951,0.0,1.8648426e-07,-1.6881951,0.0,5.43135e-07,-1.6881951,0.0,3.859101e-07
79,80137,-1.2741808,0.0,1.7664962e-09,-1.2741808,1.5898048e-07,0.0,-1.2741808,2.4423215e-08,0.0
80,80138,-0.73543817,0.0,1.3946322e-07,-0.73543817,1.1027211e-07,0.0,-0.73543817,1.0151186e-07,0.0
81,80139,-0.12470436,0.09785165,0.0,-0.12470436,8.438587e-07,0.0,-0.12470436,5.3633592e-08,0.0
82,80140,0.49823663,0.0,5.695197e-08,0.49823663,0.0,2.996713e-07,0.49823663,0.0,2.0972274e-07
