,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.00047650203,-0.7359056,0.0,0.0017020978,-0.7359056,0.0014641499,0.0
1,80059,-0.12520604,0.0,0.00011343315,-0.12520604,9.664737e-05,0.0,-0.12520604,0.00013730192,0.0
2,80060,0.49774978,0.0,0.00050697644,0.49774978,0.0,0.0001979598,0.49774978,0.0,0.0017341085
3,80061,1.0719814,0.0,0.001112326,1.0719814,0.0,1.9654552e-05,1.0719814,0.0,0.0021675173
4,80062,1.541278,0.0018061742,0.0,1.541278,0.00027773404,0.0,1.541278,0.0,0.0009111482
5,80063,1.8597006,0.0036063,0.0,1.8597006,0.0,0.0017498704,1.8597006,0.0030270235,0.0
6,80064,1.996079,0.003328413,0.0,-3.003921,0.0,0.00225586,1.996079,0.0074027386,0.0
7,80065,1.9370635,0.003534126,0.0,1.9370635,0.0036768068,0.0,1.9370635,0.0,5.5241806e-05
8,80066,1.6884309,0.0,0.00192721,1.6884309,0.0057319542,0.0,1.6884309,1.3791155e-05,0.0
9,80067,1.2745197,0.0,0.00060127524,1.2745197,0.0,0.001877517,1.2745197,0.0014192029,0.0
10,80068,0.7358472,0.001053232,0.0,0.7358472,0.0012566686,0.0,0.7358472,0.0,0.0001316633
11,80069,0.12514333,0.00022998221,0.0,0.12514333,0.00025412327,0.0,0.12514333,2.5252453e-05,0.0
12,80070,-0.49781063,0.0,0.0004576692,-0.49781063,0.0,0.0005166377,-0.49781063,0.0,0.0014767749
13,80071,-1.0720345,0.0,0.001096,-1.0720345,0.0,0.0048461133,-1.0720345,0.0034541013,0.0
14,80072,-1.541318,0.0029775056,0.0,-1.541318,0.0,0.007924878,-1.541318,0.004996969,0.0
15,80073,-1.8597236,0.0,0.0053546247,-1.8597236,0.0,0.00027339373,-1.8597236,0.00012997584,0.0
16,80074,-1.9960829,0.0,0.014822819,-1.9960829,0.004510866,0.0,-1.9960829,0.0,0.0073878802
17,80075,-1.9370478,0.0,0.010126173,-1.9370478,0.009877593,0.0,-1.9370478,0.00020850588,0.0
18,80076,-1.6883973,0.0,0.0016919065,-1.6883973,0.0035468498,0.0,-1.6883973,0.0,0.0061118514
19,80077,-1.2744713,0.0,0.007186155,-1.2744713,0.0,0.0009787534,-1.2744713,0.0,0.0078450795
