,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,1.0765605e-07,-0.7359056,3.5654764e-08,0.0,-0.7359056,0.0,9.237892e-08
1,80059,-0.12520604,1.105047e-07,0.0,-0.12520604,1.9903315e-08,0.0,-0.12520604,4.425996e-08,0.0
2,80060,0.49774978,0.0,2.3459194e-07,0.49774978,0.0,3.1024694e-08,0.49774978,5.929073e-08,0.0
3,80061,1.0719814,0.0,1.5814656e-07,1.0719814,4.5785222e-07,0.0,1.0719814,3.9502564e-07,0.0
4,80062,1.541278,0.0,7.5455295e-09,1.541278,4.932717e-07,0.0,1.541278,0.0,3.2803558e-07
5,80063,1.8597006,1.5657305e-07,0.0,1.8597006,6.465371e-07,0.0,1.8597006,7.227576e-07,0.0
6,80064,1.996079,0.0,2.8602358e-07,-3.003921,0.0,1.4588709e-06,1.996079,8.997509e-07,0.0
7,80065,1.9370635,0.0,9.954363e-08,1.9370635,4.3983744e-07,0.0,1.9370635,2.2904501e-07,0.0
8,80066,1.6884309,1.8825462e-07,0.0,1.6884309,3.6105465e-08,0.0,1.6884309,1.7979136e-07,0.0
9,80067,1.2745197,2.861136e-07,0.0,1.2745197,1.9268253e-07,0.0,1.2745197,1.0040768e-06,0.0
10,80068,0.7358472,0.0,4.207494e-08,0.7358472,0.0,1.5587535e-08,0.7358472,3.0614285e-07,0.0
11,80069,0.12514333,0.0,5.2877557e-08,0.12514333,7.62686e-09,0.0,0.12514333,3.3410256e-08,0.0
12,80070,-0.49781063,2.242015e-07,0.0,-0.49781063,8.538872e-08,0.0,-0.49781063,0.0,7.948051e-08
13,80071,-1.0720345,5.992355e-08,0.0,-1.0720345,0.0,5.634599e-07,-1.0720345,0.0,2.8354327e-07
14,80072,-1.541318,0.0,1.7585712e-07,-1.541318,0.0,4.092378e-08,-1.541318,0.0,7.75927e-08
15,80073,-1.8597236,0.0,1.0727445e-06,-1.8597236,0.0,6.7661705e-07,-1.8597236,0.0,1.0370082e-06
16,80074,-1.9960829,0.0,2.191331e-06,-1.9960829,0.0,4.222141e-07,-1.9960829,4.7941154e-07,0.0
17,80075,-1.9370478,0.0,1.4406193e-06,-1.9370478,0.0,1.0745603e-06,-1.9370478,0.0,4.5725503e-07
18,80076,-1.6883973,0.0,6.993579e-07,-1.6883973,0.0,4.5917204e-07,-1.6883973,0.0,1.259609e-07
19,80077,-1.2744713,0.0,5.795053e-08,-1.2744713,0.0,5.5650116e-07,-1.2744713,1.7374606e-07,0.0
20,80078,-0.7357887,0.0,9.6794004e-08,-0.7357887,2.4152111e-08,0.0,-0.7357887,0.0,6.058427e-07
21,80079,-0.12508062,8.9835225e-08,0.0,-0.12508062,0.0,3.9454187e-09,-0.12508062,0.0,3.5680845e-08
22,80080,0.4978715,0.0,1.3149706e-07,0.4978715,0.0,2.6155112e-08,0.4978715,1.546064e-07,0.0
23,80081,1.0720875,0.0,1.6547872e-07,1.0720875,3.567347e-07,0.0,1.0720875,2.8971905e-07,0.0
24,80082,1.5413581,0.0,1.89666e-08,1.5413581,4.3493353e-07,0.0,1.5413581,4.1282578e-07,0.0
25,80083,1.8597467,2.8930066e-07,0.0,1.8597467,1.8571741e-07,0.0,1.8597467,2.484386e-07,0.0
26,80084,1.9960868,1.7413024e-07,0.0,1.9960868,8.556651e-07,0.0,1.9960868,1.3647764e-06,0.0
27,80085,1.9370322,3.8830418e-08,0.0,1.9370322,1.5701363e-07,0.0,1.9370322,2.591692e-07,0.0
28,80086,1.6883636,0.0,3.449796e-08,1.6883636,9.1393176e-08,0.0,1.6883636,3.905817e-07,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,2.1798858e-05,0.0,1.2744229,3.0680587e-07,0.0
30,80088,0.7357303,0.0,3.7963172e-08,0.7357303,2.0372724e-07,0.0,0.7357303,3.0171645e-07,0.0
31,80089,0.12501791,0.0,4.357538e-08,0.12501791,0.0,4.038383e-09,0.12501791,0.0,1.3436136e-08
32,80090,-0.49793234,2.5958892e-07,0.0,-0.49793234,0.0,1.2385293e-07,-0.49793234,0.0,2.8643623e-07
33,80091,-1.0721406,0.0,2.1304558e-07,-1.0721406,0.0,8.091143e-07,-1.0721406,0.0,1.1569886e-07
34,80092,-1.541398,0.0,7.1654057e-07,-1.541398,0.0,4.2947732e-07,-1.541398,0.0,7.526861e-07
35,80093,-1.8597698,0.0,9.2227333e-07,-1.8597698,0.0,5.9005245e-08,-1.8597698,0.0,1.5145282e-06
36,80094,-1.9960908,0.0,1.6570315e-06,-1.9960908,0.0,4.8243413e-07,-1.9960908,0.0,1.5850379e-06
37,80095,-1.9370165,0.0,7.9680444e-07,-1.9370165,0.0,1.4820241e-06,-1.9370165,7.660898e-08,0.0
38,80096,-1.6883298,0.0,9.625926e-07,-1.6883298,0.0,6.212909e-07,-1.6883298,4.940073e-07,0.0
39,80097,-1.2743745,2.3986752e-07,0.0,-1.2743745,0.0,1.4709084e-07,-1.2743745,2.620712e-05,0.0
40,80098,-0.7356719,4.6582647e-07,0.0,-0.7356719,0.0,4.4678497e-08,-0.7356719,1.0640947e-07,0.0
41,80099,-0.1249552,9.585237e-08,0.0,-0.1249552,1.883872e-09,0.0,-0.1249552,1.4778934e-08,0.0
42,80100,0.4979932,0.0,3.7845908e-07,0.4979932,2.458184e-07,0.0,0.4979932,2.5566745e-08,0.0
43,80101,-3.3175178,1.2114002e-06,0.0,1.0721936,2.0723527e-07,0.0,1.0721936,0.0,1.09654515e-07
44,80102,2.4533055,0.0,3.8058408e-07,1.5414381,4.457786e-08,0.0,1.5414381,0.0,2.742759e-07
45,80103,3.7805083,0.0,4.6371488e-07,1.859793,7.632054e-07,0.0,1.859793,1.9787214e-07,0.0
46,80104,1.0749108,0.0,7.0838716e-08,1.9960947,1.2225112e-06,0.0,1.9960947,5.7590955e-07,0.0
47,80105,-0.78283393,1.4222748e-07,0.0,1.9370009,1.3828966e-07,0.0,1.9370009,1.373418e-07,0.0
48,80106,5.086924,8.62423e-07,0.0,1.6882962,2.0645207e-07,0.0,1.6882962,0.0,2.6476056e-07
49,80107,3.6084764,0.0,6.056544e-08,1.274326,1.4980021e-07,0.0,1.274326,2.839951e-07,0.0
50,80108,0.73561347,0.0,2.6403399e-07,0.73561347,1.2151075e-07,0.0,0.73561347,1.7839663e-07,0.0
51,80109,0.124892496,0.0,7.340374e-08,0.124892496,0.0,2.46454e-08,0.124892496,5.980107e-08,0.0
52,80110,-0.49805406,1.6606624e-07,0.0,-0.49805406,8.5448924e-08,0.0,-0.49805406,1.06504885e-07,0.0
53,80111,-1.0722467,0.0,1.8749674e-07,-1.0722467,0.0,9.4167154e-07,-1.0722467,0.0,4.1095944e-07
54,80112,-1.5414782,0.0,2.5016305e-07,-1.5414782,0.0,5.950414e-07,-1.5414782,0.0,2.9021798e-08
55,80113,-1.8598161,0.0,1.187233e-06,-1.8598161,0.0,8.671707e-07,-1.8598161,0.0,9.943084e-07
56,80114,-1.9960986,0.0,1.7244015e-06,-1.9960986,0.0,8.68961e-07,-1.9960986,0.0,1.7838836e-06
57,80115,-1.9369853,0.0,7.475078e-07,-1.9369853,0.0,7.869862e-07,-1.9369853,0.0,1.4599801e-06
58,80116,-1.6882625,0.0,1.2044503e-06,-1.6882625,0.0,2.2102454e-07,-1.6882625,0.0,1.0685925e-06
59,80117,-1.2742776,0.0,4.2933755e-07,-1.2742776,0.0,3.9594875e-07,-1.2742776,0.0,6.0381744e-08
60,80118,-0.735555,5.081964e-08,0.0,-0.735555,1.357083e-08,0.0,-0.735555,2.1179183e-07,0.0
61,80119,-0.124829784,1.03642066e-07,0.0,-0.124829784,1.2782644e-07,0.0,-0.124829784,1.7409047e-07,0.0
62,80120,0.4981149,0.0,3.1758597e-07,0.4981149,0.0,5.636518e-07,0.4981149,0.0,4.2267246e-07
63,80121,1.0722997,0.0,2.8501464e-07,1.0722997,0.0,5.763339e-07,1.0722997,0.0,9.3247826e-07
64,80122,1.5415182,0.0,4.3825705e-07,1.5415182,0.0,1.4696177e-06,1.5415182,0.0,2.3906007e-06
65,80123,1.8598392,0.0,3.8974036e-07,1.8598392,0.0,2.3615544e-06,1.8598392,0.0,2.6164723e-06
66,80124,1.9961026,0.0,1.4271646e-07,-3.0038974,3.0460242e-06,0.0,1.9961026,0.0,2.536187e-06
67,80125,1.9369696,4.4581917e-08,0.0,1.9369696,0.0,3.5782414e-06,1.9369696,0.0,2.8317966e-06
68,80126,1.6882288,0.0,3.4777517e-07,1.6882288,0.0,2.911511e-06,1.6882288,0.0,3.260657e-06
69,80127,1.2742292,7.4385467e-09,0.0,1.2742292,0.0,9.4231245e-07,1.2742292,0.0,9.757739e-07
70,80128,0.7354966,0.0,1.0107293e-07,0.7354966,0.0,3.2303893e-07,0.7354966,0.0,1.8191636e-07
71,80129,0.12476707,0.0,2.929755e-08,0.12476707,0.0,7.3958745e-08,0.12476707,0.0,8.551269e-08
72,80130,-0.49817577,3.1686932e-07,0.0,-0.49817577,1.9001446e-07,0.0,-0.49817577,8.4507555e-08,0.0
73,80131,-1.0723528,1.2837974e-07,0.0,-1.0723528,0.0,3.7508173e-07,-1.0723528,0.0,5.864612e-08
