,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.031631038,-0.7359056,0.0,0.009017073,-0.7359056,0.0,0.009809893
1,80059,-0.12520604,0.0,0.006434582,-0.12520604,0.0,0.0027234235,-0.12520604,0.0,0.0004182914
2,80060,0.49774978,0.016984262,0.0,0.49774978,0.0078011057,0.0,0.49774978,0.0053046355,0.0
3,80061,1.0719814,0.0,0.0041790507,1.0719814,0.0,0.0060764626,1.0719814,0.0,0.003020189
4,80062,1.541278,0.0014150713,0.0,1.541278,0.0,0.0070213904,1.541278,0.0016543454,0.0
5,80063,1.8597006,0.0,0.006234474,1.8597006,0.0083427755,0.0,1.8597006,0.0011817969,0.0
6,80064,1.996079,0.007322935,0.0,-3.003921,0.0,0.0037626256,1.996079,0.005273039,0.0
7,80065,1.9370635,0.0,0.0072141886,1.9370635,0.024401518,0.0,1.9370635,0.029798253,0.0
8,80066,1.6884309,0.0019077604,0.0,1.6884309,0.020832943,0.0,1.6884309,0.010519068,0.0
9,80067,1.2745197,0.0,0.0025061273,1.2745197,0.015034177,0.0,1.2745197,0.0029470501,0.0
10,80068,0.7358472,0.026004707,0.0,0.7358472,0.0151820555,0.0,0.7358472,0.0,0.0033492767
11,80069,0.12514333,0.006513975,0.0,0.12514333,0.0010444387,0.0,0.12514333,0.0,0.00015199647
12,80070,-0.49781063,0.0,0.015921991,-0.49781063,0.0,0.003101841,-0.49781063,0.0,0.007672186
13,80071,-1.0720345,0.0014598384,0.0,-1.0720345,0.003208658,0.0,-1.0720345,0.0,0.01880967
14,80072,-1.541318,0.077150784,0.0,-1.541318,0.018077986,0.0,-1.541318,0.0099616945,0.0
15,80073,-1.8597236,0.09830272,0.0,-1.8597236,0.003869802,0.0,-1.8597236,0.066341124,0.0
16,80074,-1.9960829,0.12923269,0.0,-1.9960829,0.0,0.011609838,-1.9960829,0.023025706,0.0
17,80075,-1.9370478,0.09163559,0.0,-1.9370478,0.021411248,0.0,-1.9370478,0.007873662,0.0
18,80076,-1.6883973,0.028673926,0.0,-1.6883973,0.0039834846,0.0,-1.6883973,0.0,0.007423079
19,80077,-1.2744713,0.0,0.012252477,-1.2744713,0.012088695,0.0,-1.2744713,0.0,0.009114637
20,80078,-0.7357887,0.0,0.03243617,-0.7357887,0.0,0.013497278,-0.7357887,0.007935944,0.0
21,80079,-0.12508062,0.0,0.0071641505,-0.12508062,0.0,0.0018893016,-0.12508062,0.0,0.0006470392
22,80080,0.4978715,0.014169552,0.0,0.4978715,0.0055200546,0.0,0.4978715,0.0074285828,0.0
23,80081,1.0720875,0.0031080202,0.0,1.0720875,0.0047373227,0.0,1.0720875,0.0,0.009904127
24,80082,1.5413581,0.0,0.006014474,1.5413581,0.00060652976,0.0,1.5413581,0.0,0.01558583
25,80083,1.8597467,0.0,0.008024405,1.8597467,0.0,0.004366489,1.8597467,0.008410274,0.0
