,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,7.954142e-08,-0.7359056,3.1049247e-08,0.0,-0.7359056,5.173948e-08,0.0
1,80059,-0.12520604,1.5380408e-08,0.0,-0.12520604,1.7481224e-08,0.0,-0.12520604,1.2025983e-08,0.0
2,80060,0.49774978,0.0,3.2861443e-08,0.49774978,0.0,1.03927285e-07,0.49774978,0.0,6.943474e-08
3,80061,1.0719814,0.0,1.2697563e-08,1.0719814,5.678944e-08,0.0,1.0719814,7.2960994e-08,0.0
4,80062,1.541278,0.0,1.5956066e-07,1.541278,1.2768031e-07,0.0,1.541278,0.0,4.404812e-08
5,80063,1.8597006,0.0,1.4641324e-08,1.8597006,1.0282612e-07,0.0,1.8597006,2.0848216e-07,0.0
6,80064,1.996079,1.4644644e-07,0.0,-3.003921,0.0,9.558438e-07,1.996079,7.6567153e-07,0.0
7,80065,1.9370635,0.0,5.5897292e-08,1.9370635,3.560595e-07,0.0,1.9370635,0.0,1.1255671e-07
8,80066,1.6884309,0.0,9.24107e-08,1.6884309,1.589121e-07,0.0,1.6884309,0.0,1.607967e-07
9,80067,1.2745197,0.0,1.0221351e-07,1.2745197,0.0,1.674055e-07,1.2745197,2.1801583e-07,0.0
10,80068,0.7358472,0.0,1.15307294e-07,0.7358472,1.305336e-08,0.0,0.7358472,1.1905432e-07,0.0
11,80069,0.12514333,0.0,2.6915525e-09,0.12514333,4.0251007e-09,0.0,0.12514333,0.0,2.6049032e-09
12,80070,-0.49781063,8.818504e-08,0.0,-0.49781063,0.0,6.811756e-08,-0.49781063,0.0,1.2242488e-07
13,80071,-1.0720345,0.0,1.0084259e-08,-1.0720345,0.0,4.590016e-07,-1.0720345,9.54199e-08,0.0
14,80072,-1.541318,0.0,7.9738825e-08,-1.541318,0.0,4.5441604e-07,-1.541318,1.8184429e-07,0.0
15,80073,-1.8597236,0.0,8.6147617e-07,-1.8597236,0.0,4.2928062e-07,-1.8597236,0.0,8.905195e-08
16,80074,-1.9960829,0.0,1.1256163e-06,-1.9960829,0.0,2.4747942e-08,-1.9960829,0.0,5.6018196e-10
17,80075,-1.9370478,0.0,3.0599733e-07,-1.9370478,2.472432e-07,0.0,-1.9370478,0.0,3.909705e-08
18,80076,-1.6883973,1.549833e-07,0.0,-1.6883973,0.0,3.0513712e-07,-1.6883973,0.0,4.1374926e-07
19,80077,-1.2744713,0.0,1.3846328e-07,-1.2744713,3.9184172e-08,0.0,-1.2744713,0.0,1.5110011e-07
20,80078,-0.7357887,0.0,1.4070682e-07,-0.7357887,9.311185e-09,0.0,-0.7357887,6.4212024e-08,0.0
21,80079,-0.12508062,1.7874763e-08,0.0,-0.12508062,2.7238697e-08,0.0,-0.12508062,1.6289407e-08,0.0
22,80080,0.4978715,0.0,1.1025277e-10,0.4978715,0.0,9.2521816e-08,0.4978715,0.0,4.637979e-08
23,80081,1.0720875,0.0,3.789694e-09,1.0720875,3.085482e-08,0.0,1.0720875,1.444974e-07,0.0
24,80082,1.5413581,0.0,7.53396e-08,1.5413581,1.6840775e-07,0.0,1.5413581,4.065456e-08,0.0
25,80083,1.8597467,2.2571312e-08,0.0,1.8597467,3.1260083e-07,0.0,1.8597467,2.3729193e-08,0.0
26,80084,1.9960868,1.9566198e-07,0.0,1.9960868,4.9628676e-07,0.0,1.9960868,6.62309e-07,0.0
27,80085,1.9370322,4.278443e-09,0.0,1.9370322,5.52725e-08,0.0,1.9370322,2.2113685e-08,0.0
28,80086,1.6883636,0.0,2.1326761e-07,1.6883636,0.0,4.5107893e-07,1.6883636,0.0,6.234507e-08
