,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.0,-0.7359056,0.0,0.0,-0.7359056,0.18582217,0.0
1,80059,-0.12520604,0.12111483,0.0,-0.12520604,0.24102919,0.0,-0.12520604,0.0,0.0
2,80060,0.49774978,0.0,0.0,0.49774978,0.0,0.2675706,0.49774978,0.0,0.0
3,80061,1.0719814,0.0,0.0,1.0719814,0.046023563,0.0,1.0719814,0.0,0.0
4,80062,1.541278,0.0,0.38842982,1.541278,0.0,0.0,1.541278,0.0,0.0
5,80063,1.8597006,0.0,0.0,1.8597006,0.057289537,0.0,1.8597006,0.1252537,0.0
6,80064,1.996079,0.0,0.03868007,-3.003921,0.0,0.0,1.996079,0.0,0.0
7,80065,1.9370635,0.0,0.0,1.9370635,0.0,0.0,1.9370635,0.0,0.0
8,80066,1.6884309,0.09732605,0.0,1.6884309,0.0,0.0,1.6884309,0.0,0.0
9,80067,1.2745197,0.0,0.0,1.2745197,0.0,0.0,1.2745197,0.57489854,0.0
10,80068,0.7358472,0.0,0.0,0.7358472,0.0,0.0,0.7358472,0.6436246,0.0
11,80069,0.12514333,0.0,0.0,0.12514333,0.0,0.0,0.12514333,0.0,0.040212557
12,80070,-0.49781063,0.0,0.0,-0.49781063,0.0,0.0,-0.49781063,0.0,0.0
13,80071,-1.0720345,0.0,0.13717668,-1.0720345,0.0,0.0,-1.0720345,0.0,0.0
14,80072,-1.541318,0.0,0.05878594,-1.541318,0.0,0.0,-1.541318,0.38370368,0.0
15,80073,-1.8597236,0.0,0.0,-1.8597236,0.0,0.0,-1.8597236,0.0,0.0
16,80074,-1.9960829,0.0,0.0,-1.9960829,0.0,0.0,-1.9960829,0.0,0.0
17,80075,-1.9370478,0.0,0.0,-1.9370478,0.0,0.0,-1.9370478,0.27696416,0.0
18,80076,-1.6883973,0.0,0.0,-1.6883973,0.14761911,0.0,-1.6883973,0.0,0.0
19,80077,-1.2744713,0.0,0.094555505,-1.2744713,0.0,0.2126492,-1.2744713,0.0,0.0
20,80078,-0.7357887,0.0,0.0,-0.7357887,0.0,0.21157324,-0.7357887,0.0,0.0
21,80079,-0.12508062,0.0,0.013577234,-0.12508062,0.0,0.0,-0.12508062,0.0,0.0
22,80080,0.4978715,0.0,0.0,0.4978715,0.27188802,0.0,0.4978715,0.0,0.0
23,80081,1.0720875,0.0,0.0,1.0720875,0.0,0.0,1.0720875,0.15203053,0.0
24,80082,1.5413581,0.0,0.0,1.5413581,0.0,0.0,1.5413581,0.0,0.0
25,80083,1.8597467,0.0,0.0,1.8597467,0.0,0.0,1.8597467,0.0,0.0
26,80084,1.9960868,0.32419974,0.0,1.9960868,0.0,0.05189135,1.9960868,0.0,0.0
27,80085,1.9370322,0.06478831,0.0,1.9370322,0.0,0.0,1.9370322,0.11102889,0.0
28,80086,1.6883636,0.0022055851,0.0,1.6883636,0.0,0.0,1.6883636,0.35848457,0.0
29,80087,1.2744229,0.49281883,0.0,1.2744229,0.0,0.09616537,1.2744229,0.5385466,0.0
30,80088,0.7357303,0.0,0.0,0.7357303,1.0,0.0,0.7357303,0.0,0.09170519
31,80089,0.12501791,0.0,0.3480937,0.12501791,0.0,0.0,0.12501791,0.0,0.0
32,80090,-0.49793234,0.0,0.0,-0.49793234,0.0,0.0,-0.49793234,0.1879631,0.0
33,80091,-1.0721406,0.0,0.0,-1.0721406,0.0,0.0,-1.0721406,0.0,0.0
34,80092,-1.541398,0.0,0.0,-1.541398,0.0,0.0,-1.541398,0.0,0.0
35,80093,-1.8597698,0.39796385,0.0,-1.8597698,0.0,0.0,-1.8597698,0.0,0.0
36,80094,-1.9960908,0.20061721,0.0,-1.9960908,0.0,0.0,-1.9960908,0.0,0.0
37,80095,-1.9370165,0.0,0.0,-1.9370165,0.8810267,0.0,-1.9370165,0.0,0.0
38,80096,-1.6883298,0.34318325,0.0,-1.6883298,0.17443201,0.0,-1.6883298,0.0,0.0
39,80097,-1.2743745,0.13321847,0.0,-1.2743745,0.08861709,0.0,-1.2743745,0.0,0.14680435
40,80098,-0.7356719,0.0,0.0,-0.7356719,0.0,0.109583855,-0.7356719,0.0,0.596254
41,80099,-0.1249552,0.0,0.0,-0.1249552,0.0,0.1329849,-0.1249552,0.0,0.0
42,80100,0.4979932,0.0,0.0,0.4979932,0.0,0.07110673,0.4979932,0.0,0.0
43,80101,-3.3175178,0.0,0.0,1.0721936,0.2991577,0.0,1.0721936,0.29393685,0.0
44,80102,2.4533055,0.08255652,0.0,1.5414381,0.0,0.0,1.5414381,0.095168464,0.0
45,80103,3.7805083,0.08297207,0.0,1.859793,0.0,0.0,1.859793,0.0,0.0
46,80104,1.0749108,0.0,0.0,1.9960947,0.0,0.0,1.9960947,0.0,0.0
47,80105,-0.78283393,0.0,0.47662878,1.9370009,0.0,0.0,1.9370009,0.7058461,0.0
48,80106,5.086924,0.0,0.02350376,1.6882962,0.0,0.0,1.6882962,0.0,0.0
49,80107,3.6084764,0.0,0.0,1.274326,0.5137632,0.0,1.274326,0.0,0.32849824
50,80108,0.73561347,0.0,0.0,0.73561347,0.0,0.0,0.73561347,0.05721329,0.0
51,80109,0.124892496,0.0,0.024127137,0.124892496,0.0,0.0,0.124892496,0.15485868,0.0
52,80110,-0.49805406,0.2902404,0.0,-0.49805406,0.0,0.0,-0.49805406,0.0,0.025305929
53,80111,-1.0722467,0.0,0.040505216,-1.0722467,0.54812026,0.0,-1.0722467,0.83037406,0.0
