,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,1.263744456791347e-05,0.0,-0.7359056,1.1676133393780588e-06,0.0,-0.7359056,9.24367270316906e-06,0.0
1,80059,-0.12520604,0.0,2.195397164445651e-06,-0.12520604,1.6169828693378625e-06,0.0,-0.12520604,7.290330403348781e-07,0.0
2,80060,0.49774978,1.7587116816744565e-06,0.0,0.49774978,3.6333431603923133e-06,0.0,0.49774978,1.8485308137516761e-06,0.0
3,80061,1.0719814,0.0,1.8101329824184923e-05,1.0719814,0.0,7.93861364933223e-06,1.0719814,0.0,5.2073663255745315e-06
4,80062,1.541278,0.0,1.476826924762293e-06,1.541278,0.0,9.98869777660337e-07,1.541278,3.431136690715723e-06,0.0
5,80063,1.8597006,0.0,4.5452171910261745e-06,1.8597006,3.2815127937348016e-05,0.0,1.8597006,1.4514440474808692e-05,0.0
6,80064,1.996079,0.0,1.071092691453012e-05,-3.003921,0.0,2.1634955653758967e-05,1.996079,2.6604447446981235e-05,0.0
7,80065,1.9370635,8.986069553569617e-07,0.0,1.9370635,2.48650978358237e-05,0.0,1.9370635,0.0,5.461660258734712e-07
8,80066,1.6884309,0.0,2.894839510589675e-06,1.6884309,0.0,8.636003819885502e-06,1.6884309,0.0,1.872766093557306e-05
9,80067,1.2745197,0.0,7.344656955099936e-06,1.2745197,0.0,8.809958230509438e-06,1.2745197,0.0,1.6773402871661267e-05
10,80068,0.7358472,2.670460549621984e-06,0.0,0.7358472,0.0,2.4514041083967723e-06,0.7358472,0.0,4.755427579553629e-06
11,80069,0.12514333,0.0,3.900205611493098e-07,0.12514333,1.941792902565574e-07,0.0,0.12514333,0.0,3.643124835137155e-07
12,80070,-0.49781063,1.5409389585842012e-06,0.0,-0.49781063,0.0,3.0140925322797814e-06,-0.49781063,0.0,4.330238721833456e-06
13,80071,-1.0720345,0.0,1.5524207801313658e-05,-1.0720345,0.0,8.496410331241662e-07,-1.0720345,0.0,1.6162743757648356e-06
14,80072,-1.541318,0.0,2.4921142374300355e-05,-1.541318,0.0,7.505253014509657e-06,-1.541318,0.0,1.890807305533729e-05
15,80073,-1.8597236,7.944601755248514e-06,0.0,-1.8597236,0.0,3.324660684818984e-06,-1.8597236,0.0,1.914758465657451e-05
16,80074,-1.9960829,6.774779587580151e-06,0.0,-1.9960829,0.0,1.920978364640556e-05,-1.9960829,0.0,1.5111943554331394e-05
