,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0036734818,0.0,0.0005908374,0.0
1,80001,1.071663139158449,0.13391909,0.0,0.02153935,0.0
2,80002,1.541037699751342,0.22377811,0.0,0.03599214,0.0
3,80003,1.8595617611113358,0.107502624,0.0,0.017290564,0.0
4,80004,1.9960553503654095,0.106045835,0.0,0.017056257,0.0
5,80005,1.937157258970549,0.16525076,0.0,0.026578689,0.0
6,80006,1.6886329568371727,0.076037385,0.0,0.012229742,0.0
7,80007,1.2748102167794828,0.09421675,0.0,0.015153684,0.0
8,80008,0.7361976953453551,0.070923515,0.0,0.011407234,0.0
9,80009,0.12551958467467797,0.018133925,0.0,0.0029166338,0.0
10,80010,-0.4974455011971096,0.0,0.018736279,0.0,0.0030135154
11,80011,-1.0717161896585063,0.051070806,0.0,0.008214153,0.0
12,80012,-1.5410777494964356,0.11072057,0.0,0.017808134,0.0
13,80013,-1.8595848896729326,0.03931265,0.0,0.006322989,0.0
14,80014,-1.996059293719398,0.0,0.0044122203,0.0,0.000709655
15,80015,-1.937141631104572,0.10656728,0.0,0.017140124,0.0
16,80016,-1.6885992875468947,0.016819052,0.0,0.0027051517,0.0
17,80017,-1.2747618019037847,0.8649463,0.0,0.13911669,0.0
18,80018,-0.7361392741849289,0.0,0.05283205,0.0,0.008497429
19,80019,-0.12545687599470876,0.0,0.0007599859,0.0,0.00012223501
20,80020,0.4975063589126339,0.059883293,0.0,0.009631541,0.0
21,80021,1.071769239094658,0.0,0.09891614,0.0,0.015909526
22,80022,1.541117797720516,0.079576895,0.0,0.012799031,0.0
23,80023,1.8596080164045123,0.24188529,0.0,0.038904473,0.0
24,80024,1.9960632351024021,0.28925237,0.0,0.046522927,0.0
25,80025,1.9371260013230547,0.05033396,0.0,0.008095641,0.0
26,80026,1.6885656165822045,0.0,0.0018898366,0.0,0.00030395854
27,80027,1.274713385781135,0.13556913,0.0,0.021804739,0.0
28,80028,0.7360808522844174,0.03065882,0.0,0.0049311197,0.0
29,80029,0.12539416719817773,0.005304533,0.0,0.0008531733,0.0
30,80030,-0.49756721612303473,0.0,0.04984072,0.0,0.008016308
31,80031,-1.0718222874852805,0.0,0.11264015,0.0,0.018116876
32,80032,-1.5411578444189062,0.054948043,0.0,0.008837762,0.0
33,80033,-1.8596311412953397,0.16702367,0.0,0.026863843,0.0
34,80034,-1.9960671745162442,0.0156415,0.0,0.0025157558,0.0
35,80035,-1.9371103696332526,0.0,0.01719104,0.0,0.0027649815
36,80036,-1.6885319439587319,0.0,0.12683152,0.0,0.020399395
37,80037,-1.274664968389155,0.0,0.0763716,0.0,0.012283497
38,80038,-0.7360224296709393,0.0,0.011487656,0.0,0.0018476577
39,80039,-0.12533145826336187,0.0,0.015887598,0.0,0.002555338
40,80040,0.49762807284939375,0.07979437,0.0,0.012834009,0.0
41,80041,1.07187533480575,0.1834377,0.0,0.02950385,0.0
42,80042,1.5411978896054788,0.119420685,0.0,0.019207448,0.0
43,80043,1.859654264353426,0.25400168,0.0,0.040853254,0.0
44,80044,1.9960711119590953,0.506298,0.0,0.08143223,0.0
45,80045,1.9370947360279402,0.18119809,0.0,0.029143635,0.0
46,80046,1.6884982696648125,0.19768636,0.0,0.031795584,0.0
47,80047,1.2746165497503197,0.27321687,0.0,0.0439438,0.0
48,80048,0.7359640063174909,0.17297119,0.0,0.02782043,0.0
49,80049,0.12526874921936965,0.005804202,0.0,0.00093353936,0.0
50,80050,-0.4976889290846038,0.0,0.118903525,0.0,0.019124268
51,80051,-1.0719283810805853,0.0437398,0.0,0.007035045,0.0
52,80052,-1.5412379332616455,0.012294684,0.0,0.0019774588,0.0
53,80053,-1.8596773855760704,0.17000754,0.0,0.027343763,0.0
54,80054,-1.99607504743232,0.0,0.02976097,0.0,0.0047867107
55,80055,-1.9370791005143748,0.27281246,0.0,0.043878753,0.0
56,80056,-1.688464593700479,0.19682582,0.0,0.031657174,0.0
57,80057,-1.2745681298478562,0.04953192,0.0,0.007966641,0.0
58,80058,-0.7359055822511914,0.03714417,0.0,0.0059742136,0.0
59,80059,-0.1252060400372163,0.0,0.021466356,0.0,0.0034526172
60,80060,0.4977497848286047,0.10902547,0.0,0.017535497,0.0
61,80061,1.071981426285163,0.3143629,0.0,0.050561666,0.0
62,80062,1.5412779754059145,0.82036895,0.0,0.13194694,0.0
63,80063,1.85970050496325,0.5472136,0.0,0.08801303,0.0
64,80064,1.9960789809354578,1.0,0.0,0.16083853,0.0
65,80065,1.9370634630871402,0.50456655,0.0,0.08115374,0.0
66,80066,1.688430916077464,0.6609137,0.0,0.106300384,0.0
67,80067,1.2745197086874192,0.32537252,0.0,0.052332435,0.0
68,80068,0.7358471574518023,0.19963776,0.0,0.032109443,0.0
69,80069,0.12514333074601044,0.06091782,0.0,0.009797933,0.0
70,80070,-0.4978106400813364,0.0,0.14029607,0.0,0.022565015
71,80071,-1.072034470437859,0.16134988,0.0,0.025951277,0.0
72,80072,-1.5413180160196993,0.09124917,0.0,0.014676382,0.0
73,80073,-1.859723622517619,0.11710775,0.0,0.018835438,0.0
74,80074,-1.9960829124685053,0.31886318,0.0,0.051285487,0.0
75,80075,-1.9370478237480624,0.12820414,0.0,0.020620165,0.0
76,80076,-1.6883972367880014,0.088133775,0.0,0.014175307,0.0
77,80077,-1.2744712862690564,0.20394425,0.0,0.032802094,0.0
78,80078,-0.7357887319261467,0.07416252,0.0,0.0119281905,0.0
79,80079,-0.12508062133129064,0.0,0.016035693,0.0,0.0025791572
80,80080,0.4978714948427389,0.04266312,0.0,0.0068618734,0.0
81,80081,2.0655158195549435,0.08056732,0.0,0.01295833,0.0
82,80082,1.2648294527745012,0.110036075,0.0,0.01769804,0.0
83,80083,3.1551238144325087,0.07376248,0.0,0.011863848,0.0
84,80084,5.042146554847509,0.33221436,0.0,0.053432867,0.0
85,80085,1.4687254330504846,0.008634858,0.0,0.0013888179,0.0
86,80086,1.2200896419259626,0.12469456,0.0,0.02005569,0.0
87,80087,4.432848493607598,0.2766138,0.0,0.04449016,0.0
88,80088,0.7357303056742821,0.16663247,0.0,0.026800921,0.0
89,80089,0.12501791177859528,0.02979168,0.0,0.00479165,0.0
90,80090,-0.4979323491057052,0.0,0.024961706,0.0,0.004014804
91,80091,-1.0721405555689685,0.0,0.02892533,0.0,0.0046523074
92,80092,-1.5413980926927517,0.26882288,0.0,0.043237075,0.0
93,80093,-1.8597698521090955,0.10794172,0.0,0.017361186,0.0
94,80094,-1.9960907696243133,0.0,0.04010888,0.0,0.006451053
95,80095,-1.9370165393344383,0.24433616,0.0,0.03929867,0.0
