,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.99959147,0.0,-0.7359056,2.6281303e-05,0.0,-0.7359056,3.583814e-06,0.0
1,80059,-0.12520604,0.99959385,0.0,-0.12520604,4.7784186e-05,0.0,-0.12520604,1.1946047e-06,0.0
2,80060,0.49774978,0.0,1.552986e-05,0.49774978,0.0,1.1946047e-06,0.49774978,0.0,4.7784188e-06
3,80061,1.0719814,0.0,2.269749e-05,1.0719814,0.0,8.362233e-06,1.0719814,0.0,5.9730232e-06
4,80062,1.541278,0.0015267048,0.0,1.541278,0.0,2.3892093e-05,1.541278,0.0,3.2254327e-05
5,80063,1.8597006,0.001529094,0.0,1.8597006,3.583814e-06,0.0,1.8597006,2.5086698e-05,0.0
6,80064,1.996079,0.0015470131,0.0,-3.003921,0.0,3.7032747e-05,1.996079,3.822735e-05,0.0
7,80065,1.9370635,0.0015422347,0.0,1.9370635,0.0,1.791907e-05,1.9370635,0.0,3.2254327e-05
8,80066,1.6884309,0.0015601537,0.0,1.6884309,0.0,3.2254327e-05,1.6884309,0.0,2.6281303e-05
9,80067,1.2745197,0.00154104,0.0,1.2745197,0.0,1.4335256e-05,1.2745197,0.0,1.791907e-05
10,80068,0.7358472,0.0,1.4335256e-05,0.7358472,0.0,3.583814e-06,0.7358472,0.0,2.3892094e-06
11,80069,0.12514333,0.0,1.1946047e-06,0.12514333,0.0,2.3892094e-06,0.12514333,0.0,5.9730232e-06
12,80070,-0.49781063,0.99959385,0.0,-0.49781063,4.7784186e-05,0.0,-0.49781063,0.0,3.583814e-06
13,80071,-1.0720345,0.99958545,0.0,-1.0720345,5.1368002e-05,0.0,-1.0720345,0.0,5.9730232e-06
14,80072,-1.541318,0.9999642,0.0,-1.541318,2.9865118e-05,0.0,-1.541318,0.0,2.7475908e-05
15,80073,-1.8597236,0.9999367,0.0,-1.8597236,9.5568375e-06,0.0,-1.8597236,0.0,5.1368002e-05
16,80074,-1.9960829,0.99994385,0.0,-1.9960829,0.0,2.030828e-05,-1.9960829,0.0,5.1368002e-05
17,80075,-1.9370478,0.9999474,0.0,-1.9370478,0.0,1.1946047e-06,-1.9370478,0.0,6.0924838e-05
