,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.24424502,-0.7359056,0.07055679,0.0,-0.7359056,0.052996777,0.0
1,80059,-0.12520604,0.0,0.09642852,-0.12520604,0.08897019,0.0,-0.12520604,0.0,0.002785766
2,80060,0.49774978,0.0,0.03483632,0.49774978,0.0,0.03655563,0.49774978,0.02349956,0.0
3,80061,1.0719814,0.0,0.0055533024,1.0719814,0.0,0.057726312,1.0719814,0.06430733,0.0
4,80062,1.541278,0.0037485359,0.0,1.541278,0.0,0.05918357,1.541278,0.10968284,0.0
5,80063,1.8597006,0.0,0.0132941995,1.8597006,0.0,0.03165861,1.8597006,0.028411396,0.0
6,80064,1.996079,0.0,0.00028028566,-3.003921,0.09892944,0.0,1.996079,0.048335604,0.0
7,80065,1.9370635,0.06564951,0.0,1.9370635,0.0,0.02678779,1.9370635,0.0,0.020034729
8,80066,1.6884309,0.021380328,0.0,1.6884309,0.0,0.07178161,1.6884309,0.0,0.06325113
9,80067,1.2745197,0.04927445,0.0,1.2745197,0.03699429,0.0,1.2745197,0.0,0.0017933724
10,80068,0.7358472,0.0019745328,0.0,0.7358472,0.013590436,0.0,0.7358472,0.052111484,0.0
11,80069,0.12514333,0.0,0.0062266714,0.12514333,0.0,0.007988142,0.12514333,0.046206117,0.0
12,80070,-0.49781063,0.0,0.09212967,-0.49781063,0.060221538,0.0,-0.49781063,0.0,0.009649347
13,80071,-1.0720345,0.0,0.14577134,-1.0720345,0.048643235,0.0,-1.0720345,0.058738075,0.0
14,80072,-1.541318,0.0,0.46848267,-1.541318,0.09264694,0.0,-1.541318,0.0,0.11132354
15,80073,-1.8597236,0.0,0.7019071,-1.8597236,0.12168386,0.0,-1.8597236,0.0018047662,0.0
16,80074,-1.9960829,0.0,0.8134015,-1.9960829,0.0,0.0021818986,-1.9960829,0.0,0.057142954
17,80075,-1.9370478,0.0,0.91404116,-1.9370478,0.0,0.043866985,-1.9370478,0.0,0.010445768
18,80076,-1.6883973,0.0,0.7452454,-1.6883973,0.082209155,0.0,-1.6883973,0.0,0.059915047
19,80077,-1.2744713,0.0,0.5619511,-1.2744713,0.13752,0.0,-1.2744713,0.09587593,0.0
20,80078,-0.7357887,0.0,0.17479913,-0.7357887,0.1331824,0.0,-0.7357887,0.0,0.042307183
21,80079,-0.12508062,0.0,0.10080827,-0.12508062,0.07699083,0.0,-0.12508062,0.0,0.0021511356
22,80080,0.4978715,0.0,0.013976684,0.4978715,0.0,0.011700218,0.4978715,0.03735091,0.0
23,80081,1.0720875,0.0,0.036677543,1.0720875,0.0,0.06274411,1.0720875,0.03904744,0.0
24,80082,1.5413581,0.0,0.02976497,1.5413581,0.022713393,0.0,1.5413581,0.0693388,0.0
25,80083,1.8597467,0.026374197,0.0,1.8597467,0.0,0.04496306,1.8597467,0.03911694,0.0
26,80084,1.9960868,0.0,0.005953222,1.9960868,0.0,0.022189282,1.9960868,0.071108244,0.0
27,80085,1.9370322,0.02565981,0.0,1.9370322,0.0022354492,0.0,1.9370322,0.0,0.02546042
28,80086,1.6883636,0.0,0.035609953,1.6883636,0.0,0.09478669,1.6883636,0.0,0.06492487
29,80087,1.2744229,0.008864319,0.0,1.2744229,0.0,0.04309791,1.2744229,0.06417858,0.0
30,80088,0.7357303,0.001963139,0.0,0.7357303,0.0058939746,0.0,0.7357303,0.058715288,0.0
31,80089,0.12501791,0.0012635642,0.0,0.12501791,0.0,0.0025339648,0.12501791,0.055327933,0.0
