,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,2.2910905e-08,0.0
1,80099,-0.1249552021170332,0.0,3.2968686e-10
2,80100,0.4979932028913158,0.0,1.13596336e-07
3,80101,1.072193596541135,0.0,1.1042413e-07
4,80102,1.5414381287473036,0.0,2.1819909e-07
5,80103,1.8597929641568645,6.835542e-08,0.0
6,80104,1.9960946952466119,0.0,5.087791e-09
7,80105,1.937000894259923,0.0,1.0859188e-07
8,80106,1.688296188905658,1.3377189e-08,0.0
9,80107,1.2743260114724995,0.0,4.2769305e-08
10,80108,0.7356134509921568,3.291471e-08,0.0
11,80109,0.12489249231761931,0.0,1.8592981e-08
12,80110,-0.4980540561713235,1.1198281e-07,0.0
13,80111,-1.0722466364673517,6.214701e-08,0.0
14,80112,-1.5414781632804864,0.0,9.956433e-07
15,80113,-1.859816074363702,0.0,1.5948664e-06
16,80114,-1.9960986188997132,0.0,1.7430705e-06
17,80115,-1.9369852472754385,0.0,1.6582968e-06
18,80116,-1.688262502950737,0.0,1.2070321e-06
19,80117,-1.274277584017304,0.0,2.900782e-10
20,80118,-0.7355550225687775,3.8153164e-08,0.0
21,80119,-0.12482978240220076,0.0,2.270933e-10
22,80120,0.4981149089738551,0.0,7.921114e-08
23,80121,-0.7953673370366583,2.6731433e-07,0.0
24,80122,5.817599904378415,0.0,1.2705401e-06
25,80123,-0.5131524589185845,4.9217064e-08,0.0
26,80124,1.2831727667025308,1.784493e-07,0.0
27,80125,2.4640294502442197,1.616294e-07,0.0
28,80126,1.1108602661721187,0.0,1.2132107e-07
29,80127,0.5393616871869531,0.0,3.1518905e-08
30,80128,0.7354965934058879,4.991046e-08,0.0
31,80129,0.12476707237083946,0.0,5.7192127e-09
32,80130,-0.49817576127066376,0.0,5.4521955e-08
33,80131,-1.0723527131325903,0.0,4.2117105e-07
34,80132,-1.541558227777952,0.0,1.060475e-06
35,80133,-1.8598622892759018,0.0,8.7292267e-07
36,80134,-1.9961064602946739,0.0,1.7254699e-06
37,80135,-1.9369539475675626,0.0,1.1782777e-06
38,80136,-1.6881951260303805,0.0,7.8541984e-07
39,80137,-1.2741807253507242,0.0,3.2590972e-07
40,80138,-0.7354381635306099,2.0915829e-07,0.0
41,80139,-0.12470436220181197,1.7882044e-08,0.0
42,80140,0.4982366130828295,0.0,1.6909578e-08
43,80141,1.0724057498715078,0.0,2.4126663e-07
44,80142,1.5415982577514267,0.0,5.1924184e-07
45,80143,1.859885393978542,0.0,1.5490518e-07
46,80144,1.9961103780365261,4.44297e-07,0.0
47,80145,1.9369382948442015,0.0,2.5419675e-07
48,80146,1.688161435076715,0.0,1.9671863e-07
49,80147,1.2741322941282198,0.0,4.6937508e-08
50,80148,0.7353797329159366,0.0,1.6670292e-07
51,80149,0.12464165192422733,0.0,2.3544289e-09
52,80150,-0.49829746440324557,5.597902e-08,0.0
53,80151,-1.0724587855581238,0.0,1.1377129e-07
54,80152,-1.5416382861941036,0.0,3.763963e-07
55,80153,-1.8599084968481876,0.0,1.1856921e-06
56,80154,-1.9961142938087109,0.0,1.5916887e-06
57,80155,-1.936922640212746,0.0,1.5792866e-06
58,80156,-1.6881277424490644,0.0,7.3862566e-07
59,80157,-1.274083861648172,0.0,1.669704e-07
60,80158,-0.7353213015889907,9.324793e-08,0.0
61,80159,-0.12457894150910022,1.4136574e-08,0.0
62,80160,0.4983583152318519,0.0,1.9008884e-07
63,80161,1.0725118201862442,0.0,4.824863e-07
64,80162,1.5416783131152145,0.0,3.9215624e-07
65,80163,1.8599315978767899,0.0,2.3403628e-07
66,80164,1.9961182076107704,0.0,1.6089297e-07
67,80165,1.9369069836677735,3.6752607e-07,0.0
68,80166,1.6880940481630684,0.0,1.1510906e-07
69,80167,1.2740354279106287,1.705779e-07,0.0
70,80168,0.7352628695295309,0.0,1.7474478e-07
71,80169,0.12451623098553982,0.0,1.4184765e-08
72,80170,-0.49841916557563487,8.747333e-08,0.0
73,80171,-1.0725648537558168,6.598088e-08,0.0
74,80172,-1.5417183385239894,0.0,6.4899984e-07
75,80173,-1.8599546970750265,0.0,1.5885227e-06
76,80174,-1.9961221194427006,0.0,1.9208615e-06
77,80175,-1.9368913252111122,0.0,1.1260083e-06
78,80176,-1.6880603522109576,0.0,8.272008e-07
79,80177,-1.2739869929156376,0.0,3.9924265e-07
80,80178,-0.7352044367443812,1.7989703e-07,0.0
81,80179,-0.1244535203390844,0.097693264,0.0
82,80180,0.4984800154133952,0.0,1.1022051e-07
83,80181,1.0726178862667888,0.0,3.6028325e-07
84,80182,1.5417583624064837,2.637482e-07,0.0
85,80183,1.8599777944321751,1.5004153e-07,0.0
86,80184,1.9961260293044978,2.2164194e-07,0.0
87,80185,1.9368756648427774,2.627766e-07,0.0
88,80186,1.6880266545849605,1.02241074e-07,0.0
89,80187,1.2739385566688557,1.0,0.0
90,80188,0.7351460032335992,0.0,2.0548763e-08
91,80189,0.1243908095552721,0.0,1.515495e-08
92,80190,-0.4985408647591657,8.481094e-08,0.0
93,80191,-1.0726709177191085,1.7201754e-07,0.0
94,80192,-1.5417983847672931,0.0,1.2879408e-06
95,80193,-1.8600008899535627,0.0,2.0017503e-06
