,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.021730464,0.0,0.02668275,0.0
1,80001,1.071663139158449,0.0,0.0026789755,0.0,0.0032895033
2,80002,1.541037699751342,0.031884793,0.0,0.03915121,0.0
3,80003,1.8595617611113358,0.0,0.08411296,0.0,0.10328196
4,80004,1.9960553503654095,0.0,0.06895476,0.0,0.08466927
5,80005,1.937157258970549,0.18929559,0.0,0.2324353,0.0
6,80006,1.6886329568371727,0.15650031,0.0,0.1921661,0.0
7,80007,1.2748102167794828,0.0,0.052108556,0.0,0.06398389
8,80008,0.7361976953453551,0.0,0.025710495,0.0,0.031569812
9,80009,0.12551958467467797,0.003081954,0.0,0.003784319,0.0
10,80010,-0.4974455011971096,0.0,0.0066724853,0.0,0.008193118
11,80011,-1.0717161896585063,0.057311136,0.0,0.07037211,0.0
12,80012,-1.5410777494964356,0.18799168,0.0,0.23083423,0.0
13,80013,-1.8595848896729326,0.0,0.1521526,0.0,0.18682756
14,80014,-1.996059293719398,0.0,0.11772935,0.0,0.1445594
15,80015,-1.937141631104572,0.0,0.20950186,0.0,0.2572465
16,80016,-1.6885992875468947,0.25057703,0.0,0.30768254,0.0
17,80017,-1.2747618019037847,0.0,0.14848353,0.0,0.18232232
18,80018,-0.7361392741849289,0.0,0.009694109,0.0,0.011903357
19,80019,-0.12545687599470876,0.0,0.02648253,0.0,0.03251779
20,80020,0.4975063589126339,0.24942961,0.0,0.3062736,0.0
21,80021,1.071769239094658,0.0,0.692626,0.0,0.8504727
22,80022,1.541117797720516,0.0,0.6648909,0.0,0.81641686
23,80023,1.8596080164045123,0.15866327,0.0,0.194822,0.0
24,80024,1.9960632351024021,1.0,0.0,1.227896,0.0
25,80025,1.9371260013230547,0.0,0.1804009,0.0,0.22151354
26,80026,1.6885656165822045,0.0,0.11815996,0.0,0.14508814
27,80027,1.274713385781135,0.0,0.03604381,0.0,0.04425805
28,80028,0.7360808522844174,0.0,0.016855914,0.0,0.020697309
29,80029,0.12539416719817773,0.012159501,0.0,0.014930602,0.0
30,80030,-0.49756721612303473,0.030617857,0.0,0.037595544,0.0
31,80031,-1.0718222874852805,0.0,0.031002086,0.0,0.038067337
32,80032,-1.5411578444189062,0.015391549,0.0,0.018899221,0.0
33,80033,-1.8596311412953397,0.039234053,0.0,0.048175335,0.0
34,80034,-1.9960671745162442,0.03484295,0.0,0.042783517,0.0
35,80035,-1.9371103696332526,0.0065112556,0.0,0.007995144,0.0
36,80036,-1.6885319439587319,0.18701228,0.0,0.22963163,0.0
37,80037,-1.274664968389155,0.0,0.14441246,0.0,0.17732348
38,80038,-0.7360224296709393,0.0,0.11552325,0.0,0.14185053
39,80039,-0.12533145826336187,0.0,0.003699853,0.0,0.004543035
40,80040,0.49762807284939375,0.0,0.047596544,0.0,0.058443606
41,80041,1.07187533480575,0.0,0.051824436,0.0,0.063635014
42,80042,1.5411978896054788,0.0149538,0.0,0.01836171,0.0
43,80043,1.859654264353426,0.0,0.18029934,0.0,0.22138883
44,80044,1.9960711119590953,0.0,0.0472051,0.0,0.057962954
45,80045,1.9370947360279402,0.1818475,0.0,0.2232898,0.0
46,80046,1.6884982696648125,0.044534817,0.0,0.05468412,0.0
47,80047,1.2746165497503197,0.098745294,0.0,0.12124895,0.0
48,80048,0.7359640063174909,0.0,0.032833204,0.0,0.04031576
49,80049,0.12526874921936965,0.0,0.0023626485,0.0,0.0029010866
50,80050,-0.4976889290846038,0.01279347,0.0,0.01570905,0.0
51,80051,-1.0719283810805853,0.014818938,0.0,0.018196115,0.0
52,80052,-1.5412379332616455,0.041726045,0.0,0.051235244,0.0
53,80053,-1.8596773855760704,0.0,0.14122182,0.0,0.1734057
54,80054,-1.99607504743232,0.06595924,0.0,0.08099108,0.0
55,80055,-1.9370791005143748,0.027094554,0.0,0.033269294,0.0
56,80056,-1.688464593700479,0.0,0.035686273,0.0,0.04381903
57,80057,-1.2745681298478562,0.0,0.020331232,0.0,0.024964638
58,80058,-0.7359055822511914,0.0,0.029299268,0.0,0.035976455
59,80059,-0.1252060400372163,0.0,0.003799982,0.0,0.0046659824
60,80060,0.4977497848286047,0.025000732,0.0,0.0306983,0.0
61,80061,1.071981426285163,0.082741,0.0,0.10159734,0.0
62,80062,1.5412779754059145,0.07895007,0.0,0.09694247,0.0
63,80063,1.85970050496325,0.0,0.17410313,0.0,0.21378052
64,80064,1.9960789809354578,0.0,0.14776456,0.0,0.18143952
65,80065,1.9370634630871402,0.0,0.20215116,0.0,0.2482206
66,80066,1.688430916077464,0.0,0.010632637,0.0,0.013055772
67,80067,1.2745197086874192,0.0709791,0.0,0.087154955,0.0
68,80068,0.7358471574518023,0.0,0.046482183,0.0,0.057075284
69,80069,0.12514333074601044,0.0017624177,0.0,0.0021640656,0.0
70,80070,-0.4978106400813364,0.0,0.09145598,0.0,0.11229843
71,80071,-1.072034470437859,0.093689375,0.0,0.1150408,0.0
72,80072,-1.5413180160196993,0.14100485,0.0,0.17313927,0.0
73,80073,-1.859723622517619,0.08167478,0.0,0.10028813,0.0
74,80074,-1.9960829124685053,0.11759016,0.0,0.14438848,0.0
75,80075,-1.9370478237480624,0.0,0.038071766,0.0,0.04674817
76,80076,-1.6883972367880014,0.07569943,0.0,0.09295103,0.0
77,80077,-1.2744712862690564,0.0,0.009666144,0.0,0.011869019
78,80078,-0.7357887319261467,0.0,0.12842447,0.0,0.15769188
79,80079,-0.12508062133129064,0.0019115449,0.0,0.0023471783,0.0
80,80080,0.4978714948427389,0.0,0.04802446,0.0,0.058969043
81,80081,2.0655158195549435,0.1352548,0.0,0.16607882,0.0
82,80082,1.2648294527745012,0.043884512,0.0,0.053885616,0.0
83,80083,3.1551238144325087,0.0,0.10384388,0.0,0.12750949
84,80084,5.042146554847509,0.0,0.22962457,0.0,0.2819551
85,80085,1.4687254330504846,0.053384244,0.0,0.0655503,0.0
86,80086,1.2200896419259626,0.035695255,0.0,0.04383006,0.0
87,80087,4.432848493607598,0.031632148,0.0,0.038840987,0.0
88,80088,0.7357303056742821,0.0,0.0013440788,0.0,0.0016503889
89,80089,0.12501791177859528,0.008311905,0.0,0.010206155,0.0
90,80090,-0.4979323491057052,0.0,0.012089858,0.0,0.014845088
91,80091,-1.0721405555689685,0.07392779,0.0,0.09077564,0.0
92,80092,-1.5413980926927517,0.2928101,0.0,0.35954034,0.0
93,80093,-1.8597698521090955,0.0343346,0.0,0.042159315,0.0
94,80094,-1.9960907696243133,0.39372995,0.0,0.48345944,0.0
95,80095,-1.9370165393344383,0.0,0.99558055,0.0,1.2224693
