,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0033041046,0.0,0.0049277428,0.0
1,80001,1.071663139158449,0.0,0.00165747,0.0,0.0024719513
2,80002,1.541037699751342,0.009224783,0.0,0.013757844,0.0
3,80003,1.8595617611113358,0.0060308697,0.0,0.0089944415,0.0
4,80004,1.9960553503654095,0.0,0.052648142,0.0,0.078519456
5,80005,1.937157258970549,0.0388032,0.0,0.057871107,0.0
6,80006,1.6886329568371727,0.06500336,0.0,0.09694603,0.0
7,80007,1.2748102167794828,0.0,0.03412059,0.0,0.05088746
8,80008,0.7361976953453551,0.0,0.01601851,0.0,0.023890011
9,80009,0.12551958467467797,0.0,0.00041560852,0.0,0.0006198387
10,80010,-0.4974455011971096,0.008042526,0.0,0.011994626,0.0
11,80011,-1.0717161896585063,0.0,0.005683181,0.0,0.008475898
12,80012,-1.5410777494964356,0.016821112,0.0,0.025087014,0.0
13,80013,-1.8595848896729326,0.016571045,0.0,0.024714062,0.0
14,80014,-1.996059293719398,0.0,0.009175768,0.0,0.013684744
15,80015,-1.937141631104572,0.0,0.015549172,0.0,0.02319004
16,80016,-1.6885992875468947,0.0,0.013763632,0.0,0.020527085
17,80017,-1.2747618019037847,0.0,0.014257862,0.0,0.02126418
18,80018,-0.7361392741849289,0.0,0.0100930855,0.0,0.015052831
19,80019,-0.12545687599470876,0.0,0.003438986,0.0,0.0051289047
20,80020,0.4975063589126339,0.0047097527,0.0,0.0070241266,0.0
21,80021,1.071769239094658,0.023615787,0.0,0.035220593,0.0
22,80022,1.541117797720516,0.037463717,0.0,0.0558734,0.0
23,80023,1.8596080164045123,0.0,0.015105639,0.0,0.022528555
24,80024,1.9960632351024021,0.026206134,0.0,0.03908384,0.0
25,80025,1.9371260013230547,0.0,0.023843767,0.0,0.035560604
26,80026,1.6885656165822045,0.0,0.02363006,0.0,0.03524188
27,80027,1.274713385781135,0.004147435,0.0,0.006185486,0.0
28,80028,0.7360808522844174,0.0,0.012331048,0.0,0.018390529
