,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0,0.009631358,0.0,0.003348887
1,80001,1.071663139158449,0.0,0.030304365,0.0,0.010537028
2,80002,1.541037699751342,0.0,0.011326895,0.0,0.0039384365
3,80003,1.8595617611113358,0.0,0.122560725,0.0,0.042615175
4,80004,1.9960553503654095,0.0,0.0015933696,0.0,0.0005540252
5,80005,1.937157258970549,0.00045838306,0.0,0.00015938282,0.0
6,80006,1.6886329568371727,0.0038791138,0.0,0.0013487935,0.0
7,80007,1.2748102167794828,0.0017493638,0.0,0.0006082654,0.0
8,80008,0.7361976953453551,0.011479804,0.0,0.003991604,0.0
9,80009,0.12551958467467797,0.002480994,0.0,0.000862658,0.0
10,80010,-0.4974455011971096,0.0,0.0009496792,0.0,0.00033020973
11,80011,-1.0717161896585063,0.06633012,0.0,0.023063421,0.0
12,80012,-1.5410777494964356,0.0,0.02606218,0.0,0.009061992
13,80013,-1.8595848896729326,0.0,0.0015160582,0.0,0.0005271435
14,80014,-1.996059293719398,0.0,0.051691003,0.0,0.017973304
15,80015,-1.937141631104572,0.0,0.031650543,0.0,0.011005104
16,80016,-1.6885992875468947,0.0,0.0954695,0.0,0.033195376
17,80017,-1.2747618019037847,0.0,0.007078024,0.0,0.0024610758
18,80018,-0.7361392741849289,0.011217699,0.0,0.0039004683,0.0
19,80019,-0.12545687599470876,0.0,0.002076266,0.0,0.00072193146
20,80020,0.4975063589126339,0.023721065,0.0,0.008247972,0.0
21,80021,1.071769239094658,0.0,0.0010451614,0.0,0.00036340952
22,80022,1.541117797720516,0.0037721463,0.0,0.0013116002,0.0
23,80023,1.8596080164045123,0.0068850024,0.0,0.002393961,0.0
24,80024,1.9960632351024021,0.0595334,0.0,0.020700157,0.0
25,80025,1.9371260013230547,0.017564608,0.0,0.0061073303,0.0
26,80026,1.6885656165822045,0.010907426,0.0,0.003792584,0.0
27,80027,1.274713385781135,0.023744209,0.0,0.008256018,0.0
28,80028,0.7360808522844174,0.018559199,0.0,0.0064531565,0.0
29,80029,0.12539416719817773,0.003337591,0.0,0.0011605024,0.0
30,80030,-0.49756721612303473,0.01564845,0.0,0.0054410696,0.0
31,80031,-1.0718222874852805,0.015290863,0.0,0.0053167343,0.0
32,80032,-1.5411578444189062,0.0,0.036182605,0.0,0.012580931
33,80033,-1.8596311412953397,0.0,0.06562009,0.0,0.022816539
34,80034,-1.9960671745162442,0.0,0.02197513,0.0,0.007640898
35,80035,-1.9371103696332526,0.03354973,0.0,0.011665463,0.0
36,80036,-1.6885319439587319,0.0,0.045883734,0.0,0.015954077
37,80037,-1.274664968389155,0.0,0.06907219,0.0,0.024016857
38,80038,-0.7360224296709393,0.004741196,0.0,0.0016485453,0.0
39,80039,-0.12533145826336187,0.0,0.0048133647,0.0,0.0016736388
40,80040,0.49762807284939375,0.0037160912,0.0,0.0012921095,0.0
41,80041,1.07187533480575,0.014870364,0.0,0.005170524,0.0
42,80042,1.5411978896054788,0.028362323,0.0,0.009861767,0.0
43,80043,1.859654264353426,0.036222376,0.0,0.012594759,0.0
44,80044,1.9960711119590953,0.032891642,0.0,0.011436641,0.0
45,80045,1.9370947360279402,0.0,0.0014836594,0.0,0.0005158782
46,80046,1.6884982696648125,0.06445304,0.0,0.02241075,0.0
47,80047,1.2746165497503197,0.040898602,0.0,0.014220715,0.0
48,80048,0.7359640063174909,0.0,0.05565823,0.0,0.019352734
49,80049,0.12526874921936965,0.001371035,0.0,0.00047671795,0.0
50,80050,-0.4976889290846038,0.02955885,0.0,0.010277808,0.0
51,80051,-1.0719283810805853,0.005240206,0.0,0.0018220544,0.0
52,80052,-1.5412379332616455,0.0,0.007816511,0.0,0.0027178526
53,80053,-1.8596773855760704,0.0,0.034216736,0.0,0.011897385
54,80054,-1.99607504743232,0.1439249,0.0,0.050043643,0.0
55,80055,-1.9370791005143748,0.10966051,0.0,0.038129687,0.0
56,80056,-1.688464593700479,0.14539503,0.0,0.050554812,0.0
57,80057,-1.2745681298478562,0.17750652,0.0,0.061720192,0.0
58,80058,-0.7359055822511914,0.09215265,0.0,0.032042086,0.0
59,80059,-0.1252060400372163,0.009507591,0.0,0.0033058524,0.0
60,80060,0.4977497848286047,0.0,0.0637233,0.0,0.022157013
61,80061,1.071981426285163,0.0,0.12784979,0.0,0.044454217
62,80062,1.5412779754059145,0.0,0.11259784,0.0,0.039151013
