,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,2.2361912453746918e-07,-0.7359056,0.0,2.112451960668169e-07,-0.7359056,4.0292747413258704e-08,0.0
1,80059,-0.12520604,3.9528609537599504e-08,0.0,-0.12520604,0.0,2.376545017306221e-09,-0.12520604,2.884186697498535e-08,0.0
2,80060,0.49774978,0.0,1.3385492585710679e-07,0.49774978,1.3309248683808206e-07,0.0,0.49774978,1.520426117918893e-07,0.0
3,80061,1.0719814,0.0,2.275101991828094e-07,1.0719814,5.120897323342633e-07,0.0,1.0719814,2.8820720233332157e-07,0.0
4,80062,1.541278,0.0,5.4273858432794854e-08,1.541278,4.951347584634955e-07,0.0,1.541278,0.0,3.327237732067732e-08
5,80063,1.8597006,1.254669091064155e-07,0.0,1.8597006,4.617852150532735e-07,0.0,1.8597006,4.161699873591708e-07,0.0
6,80064,1.996079,0.0,3.530591964917387e-07,-3.003921,0.0,1.042050579400567e-06,1.996079,6.726358865349302e-07,0.0
7,80065,1.9370635,0.0,2.0009117342698492e-07,1.9370635,4.3361983079995486e-07,0.0,1.9370635,3.866871536110482e-07,0.0
8,80066,1.6884309,0.0,1.3367204216583298e-07,1.6884309,2.9415579343435915e-07,0.0,1.6884309,2.9720529508075695e-07,0.0
9,80067,1.2745197,0.0,2.267533905753196e-07,1.2745197,5.273858731175005e-07,0.0,1.2745197,7.275745419813745e-07,0.0
10,80068,0.7358472,0.0,2.4912010212207777e-07,0.7358472,1.2882419100328238e-07,0.0,0.7358472,2.4425125936820453e-07,0.0
11,80069,0.12514333,0.0,4.92799131367029e-08,0.12514333,2.2548259027396296e-08,0.0,0.12514333,4.207180550187966e-08,0.0
12,80070,-0.49781063,2.426645988966578e-07,0.0,-0.49781063,2.07732462016907e-08,0.0,-0.49781063,0.0,1.3213780685765307e-07
13,80071,-1.0720345,1.585859222670595e-07,0.0,-1.0720345,0.0,4.464638220519608e-07,-1.0720345,0.0,4.143137904953058e-07
14,80072,-1.541318,0.0,2.1939007341382545e-08,-1.541318,0.0,2.1523368041850885e-07,-1.541318,0.0,2.175825543086391e-07
15,80073,-1.8597236,0.0,5.23631873857185e-07,-1.8597236,0.0,5.78533131555841e-07,-1.8597236,0.0,5.564275535246605e-07
16,80074,-1.9960829,0.0,1.1108227455796986e-06,-1.9960829,0.0,7.776748334230707e-07,-1.9960829,2.758170695723454e-07,0.0
17,80075,-1.9370478,0.0,1.1768450164397684e-06,-1.9370478,0.0,6.946371708414011e-07,-1.9370478,0.0,2.6923192947703455e-07
18,80076,-1.6883973,0.0,8.009404222290782e-07,-1.6883973,2.1125874179946905e-08,0.0,-1.6883973,0.0,5.664861727455655e-08
19,80077,-1.2744713,0.0,5.990789357827595e-07,-1.2744713,0.0,1.77736702075277e-08,-1.2744713,6.206127492147849e-08,0.0
20,80078,-0.7357887,0.0,1.4059434870760067e-07,-0.7357887,0.0,2.782921253416066e-08,-0.7357887,0.0,4.1045112530455126e-07
21,80079,-0.12508062,1.957511157106782e-08,0.0,-0.12508062,0.0,7.783928681237862e-09,-0.12508062,0.0,1.7541818090619354e-08
22,80080,0.4978715,0.0,1.381196320277456e-07,0.4978715,0.0,3.847960319482442e-10,0.4978715,2.3517371044223417e-07,0.0
23,80081,1.0720875,0.0,2.633098865050739e-07,1.0720875,2.9063172898764473e-07,0.0,1.0720875,4.2367006972106075e-07,0.0
24,80082,1.5413581,0.0,2.45125375917366e-07,1.5413581,2.5575178429868013e-07,0.0,1.5413581,3.045839407189969e-07,0.0
25,80083,1.8597467,3.00408105048537e-08,0.0,1.8597467,0.0,1.164873657460949e-08,1.8597467,1.3584767029417476e-07,0.0
26,80084,1.9960868,0.0,6.287576498467741e-08,1.9960868,8.20597460998592e-07,0.0,1.9960868,8.271065149318823e-07,0.0
27,80085,1.9370322,7.379331627593892e-09,0.0,1.9370322,3.185849919121719e-07,0.0,1.9370322,4.240089274606943e-07,0.0
28,80086,1.6883636,0.0,9.994896491501079e-08,1.6883636,3.2548270371349904e-07,0.0,1.6883636,2.532730342391845e-07,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,1.3005844015309931e-05,0.0,1.2744229,3.282428627440667e-07,0.0
30,80088,0.7357303,0.0,1.2841808990344345e-07,0.7357303,1.6575682062429068e-07,0.0,0.7357303,1.625488433481447e-07,0.0
31,80089,0.12501791,0.0,4.603001814149589e-08,0.12501791,3.011618404245396e-08,0.0,0.12501791,1.7925245139964577e-08,0.0
32,80090,-0.49793234,1.4140521592508132e-07,0.0,-0.49793234,0.0,3.3134949532922477e-09,-0.49793234,0.0,1.4601028832489599e-07
33,80091,-1.0721406,0.0,5.871641977744699e-09,-1.0721406,0.0,7.423971181154e-07,-1.0721406,0.0,2.5298969701498275e-07
34,80092,-1.541398,0.0,3.0266515120115946e-07,-1.541398,0.0,4.9801215786e-07,-1.541398,0.0,7.060986467851174e-07
35,80093,-1.8597698,0.0,4.4499618399189374e-07,-1.8597698,0.0,1.9639708055787573e-07,-1.8597698,0.0,9.186862361560103e-07
36,80094,-1.9960908,0.0,1.1637537860302643e-06,-1.9960908,2.0009630925397812e-07,0.0,-1.9960908,0.0,1.0348488016835043e-06
37,80095,-1.9370165,0.0,4.81060061595248e-07,-1.9370165,0.0,8.928177333466854e-07,-1.9370165,2.2882221398543396e-07,0.0
38,80096,-1.6883298,0.0,9.042278096808684e-07,-1.6883298,0.0,3.057559554138893e-07,-1.6883298,4.855415541717944e-07,0.0
39,80097,-1.2743745,0.0,2.649674366334848e-07,-1.2743745,0.0,2.3221955935975923e-08,-1.2743745,1.640071925366096e-05,0.0
40,80098,-0.7356719,0.0,4.259180729616334e-08,-0.7356719,0.0,8.726545556658885e-08,-0.7356719,0.0,8.913531286664895e-08
41,80099,-0.1249552,2.0146128409872707e-08,0.0,-0.1249552,0.0,5.1872262646603525e-09,-0.1249552,2.123761337998472e-09,0.0
42,80100,0.4979932,0.0,2.2868000749381754e-07,0.4979932,2.2636894386759487e-07,0.0,0.4979932,1.2976563192565617e-07,0.0
43,80101,-3.3175178,8.74876807405149e-07,0.0,1.0721936,3.7523304429694506e-07,0.0,1.0721936,3.543957198841884e-08,0.0
44,80102,2.4533055,0.0,3.959521683371468e-07,1.5414381,3.0494120439315564e-07,0.0,1.5414381,4.730634590625286e-08,0.0
45,80103,3.7805083,0.0,1.9522479706373985e-07,1.859793,1.870780938564838e-07,0.0,1.859793,0.0,7.0947500641555e-08
46,80104,1.0749108,0.0,6.122215095292462e-08,1.9960947,5.496586578138418e-07,0.0,1.9960947,2.5998338803943625e-07,0.0
47,80105,-0.78283393,1.1393864731386465e-07,0.0,1.9370009,4.771787623809791e-07,0.0,1.9370009,2.398390717362958e-07,0.0
48,80106,5.086924,0.0,1.1098995282779938e-08,1.6882962,1.9453235708537916e-07,0.0,1.6882962,2.925431367452655e-07,0.0
49,80107,3.6084764,0.0,6.045297340806046e-07,1.274326,3.682937543276136e-07,0.0,1.274326,4.800347348403536e-07,0.0
50,80108,0.73561347,0.0,2.525078710349062e-07,0.73561347,1.5056768635121282e-07,0.0,0.73561347,1.7470324908144722e-07,0.0
51,80109,0.124892496,0.0,5.588256588622107e-08,0.124892496,0.0,5.0444815124920196e-09,0.124892496,5.301547770331939e-08,0.0
52,80110,-0.49805406,1.04615332865575e-07,0.0,-0.49805406,8.033950735955028e-08,0.0,-0.49805406,0.0,1.113083972416081e-08
53,80111,-1.0722467,0.0,2.75202563279894e-07,-1.0722467,0.0,8.142037978972204e-07,-1.0722467,0.0,5.480982599967351e-07
54,80112,-1.5414782,0.0,3.2745456096881173e-07,-1.5414782,0.0,3.8686926416589934e-07,-1.5414782,0.0,2.0270788530827253e-07
55,80113,-1.8598161,0.0,7.230610835132809e-07,-1.8598161,0.0,4.2718278910634943e-07,-1.8598161,0.0,3.081986395583646e-07
56,80114,-1.9960986,0.0,6.505709278730754e-07,-1.9960986,0.0,1.45773235815389e-07,-1.9960986,0.0,6.226665981378744e-07
57,80115,-1.9369853,0.0,9.227142968930332e-07,-1.9369853,0.0,7.075654755279016e-07,-1.9369853,0.0,7.52435721508869e-07
58,80116,-1.6882625,0.0,7.820564391572973e-07,-1.6882625,0.0,4.30376816764563e-09,-1.6882625,0.0,3.8871058387414413e-07
59,80117,-1.2742776,0.0,4.428993838845987e-07,-1.2742776,0.0,1.1872248942924747e-07,-1.2742776,2.1268298675295112e-07,0.0
60,80118,-0.735555,0.0,1.1910490615529064e-07,-0.735555,1.9984070693527254e-07,0.0,-0.735555,2.951367295204141e-07,0.0
61,80119,-0.124829784,2.700695583449442e-08,0.0,-0.124829784,1.0515699338873989e-07,0.0,-0.124829784,1.298399257987847e-07,0.0
62,80120,0.4981149,0.0,2.2147135555972877e-07,0.4981149,0.0,1.6637343137220298e-07,0.4981149,0.0,1.3680284099679521e-07
63,80121,1.0722997,0.0,3.267087660378285e-07,1.0722997,0.0,9.42861631035644e-08,1.0722997,0.0,3.300036969087808e-07
64,80122,1.5415182,0.0,4.2638469544008007e-07,1.5415182,0.0,7.235122112508901e-07,1.5415182,0.0,1.1537974082730298e-06
65,80123,1.8598392,0.0,3.341532631808895e-07,1.8598392,0.0,1.912745943970767e-06,1.8598392,0.0,2.353126193014745e-06
66,80124,1.9961026,0.0,1.4218684630544701e-07,-3.0038974,3.841293350315705e-06,0.0,1.9961026,0.0,2.8088463458405413e-06
67,80125,1.9369696,0.0,9.791796459720358e-08,1.9369696,0.0,2.9131356866365823e-06,1.9369696,0.0,2.678232857328551e-06
68,80126,1.6882288,0.0,2.822473093825501e-07,1.6882288,0.0,2.8013508670582616e-06,1.6882288,0.0,2.9931015422496876e-06
69,80127,1.2742292,0.0,1.8620854276252397e-07,1.2742292,0.0,7.839497326903649e-07,1.2742292,0.0,6.008544036466083e-07
70,80128,0.7354966,0.0,1.3441943473579578e-07,0.7354966,4.187579035607904e-09,0.0,0.7354966,0.0,5.2121621101511595e-08
71,80129,0.12476707,0.0,4.494658533988909e-08,0.12476707,0.0,7.453939597564053e-08,0.12476707,0.0,8.296305619012575e-08
72,80130,-0.49817577,1.8766947051444506e-07,0.0,-0.49817577,3.2012679788400797e-07,0.0,-0.49817577,3.088045352294427e-07,0.0
73,80131,-1.0723528,1.1935658417183927e-07,0.0,-1.0723528,0.0,1.1086208960026357e-07,-1.0723528,2.1666309418710944e-08,0.0
74,80132,-1.5415583,0.0,2.538505073813388e-07,-1.5415583,0.0,3.0005549950467936e-07,-1.5415583,0.0,1.5226368103149266e-07
75,80133,-1.8598623,0.0,6.641850972885638e-07,-1.8598623,0.0,3.2554945699517137e-07,-1.8598623,0.0,6.909240885448435e-07
76,80134,-1.9961065,0.0,8.313194560623538e-07,-1.9961065,0.0,6.830474131208783e-07,-1.9961065,1.109767475336705e-07,0.0
77,80135,-1.9369539,0.0,8.6758223936954e-07,-1.9369539,0.0,1.2718406326873518e-06,-1.9369539,0.0,1.7269306734410923e-06
78,80136,-1.6881951,0.0,7.228694371382877e-07,-1.6881951,0.0,1.5618884227893087e-07,-1.6881951,1.7874566393414767e-07,0.0
79,80137,-1.2741808,0.0,3.6969810423534486e-07,-1.2741808,1.534722678377725e-07,0.0,-1.2741808,0.0,5.704379378818275e-07
80,80138,-0.73543817,0.0,2.3252261206742633e-07,-0.73543817,0.0,1.719748356516378e-07,-0.73543817,0.0,4.913960283749886e-08
81,80139,-0.12470436,0.09785160433403654,0.0,-0.12470436,1.3033198594014587e-06,0.0,-0.12470436,0.0,1.8199044455951202e-08
82,80140,0.49823663,0.0,1.47607230466717e-07,0.49823663,3.6309071709871106e-08,0.0,0.49823663,1.6814591314667805e-07,0.0
83,80141,1.0724057,0.0,2.049029148275691e-07,1.0724057,1.4996188372595075e-07,0.0,1.0724057,2.946451509015843e-07,0.0
84,80142,1.5415982,0.0,5.558206005411491e-07,1.5415982,3.406661936637037e-07,0.0,1.5415982,1.132286023584805e-07,0.0
