,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.0,-0.7359056,0.0,0.0,-0.7359056,0.0,0.0
1,80059,-0.12520604,0.0,0.22953686,-0.12520604,0.0,0.06855155,-0.12520604,0.0,0.0
2,80060,0.49774978,0.0,0.0,0.49774978,0.46227723,0.0,0.49774978,0.0,0.0
3,80061,1.0719814,0.0,0.3522831,1.0719814,0.0,0.0067803306,1.0719814,0.0,0.19995202
4,80062,1.541278,0.0,0.0,1.541278,0.0,0.0,1.541278,0.0,0.0
5,80063,1.8597006,0.0,0.37355548,1.8597006,0.0,0.0,1.8597006,0.35223567,0.0
6,80064,1.996079,0.0,0.04858333,-3.003921,0.0,0.2091644,1.996079,0.16115168,0.0
7,80065,1.9370635,0.28173387,0.0,1.9370635,0.2020886,0.0,1.9370635,1.0,0.0
8,80066,1.6884309,0.00675247,0.0,1.6884309,0.0,0.0,1.6884309,0.3374407,0.0
9,80067,1.2745197,0.0,0.0,1.2745197,0.51997554,0.0,1.2745197,0.28343424,0.0
10,80068,0.7358472,0.0,0.0,0.7358472,0.0,0.102663666,0.7358472,0.0,0.25146276
11,80069,0.12514333,0.0,0.08331988,0.12514333,0.0,0.0,0.12514333,0.0,0.0
12,80070,-0.49781063,0.0,0.3986441,-0.49781063,0.66627765,0.0,-0.49781063,0.0,0.0
13,80071,-1.0720345,0.0,0.0,-1.0720345,0.0,0.0,-1.0720345,0.28723747,0.0
14,80072,-1.541318,0.0,0.27478847,-1.541318,0.32883346,0.0,-1.541318,0.0,0.021917738
15,80073,-1.8597236,0.0,0.0,-1.8597236,0.0,0.0,-1.8597236,0.0,0.0
16,80074,-1.9960829,0.0,0.0,-1.9960829,0.67199236,0.0,-1.9960829,0.4129739,0.0
17,80075,-1.9370478,0.0,0.0,-1.9370478,0.6618498,0.0,-1.9370478,0.0,0.0
18,80076,-1.6883973,0.39085987,0.0,-1.6883973,0.0,0.0,-1.6883973,0.0,0.10870414
19,80077,-1.2744713,0.0,0.65817964,-1.2744713,0.30894634,0.0,-1.2744713,0.39854452,0.0
20,80078,-0.7357887,0.0,0.0,-0.7357887,0.5811218,0.0,-0.7357887,0.0,0.0
21,80079,-0.12508062,0.0,0.13809913,-0.12508062,0.0,0.0,-0.12508062,0.0,0.13728963
22,80080,0.4978715,0.0,0.0,0.4978715,0.0,0.0,0.4978715,0.0,0.0
23,80081,1.0720875,0.0,0.0,1.0720875,0.0,0.0,1.0720875,0.0,0.0
24,80082,1.5413581,0.39622295,0.0,1.5413581,0.071530364,0.0,1.5413581,0.0,0.0
25,80083,1.8597467,0.0,0.0,1.8597467,0.17308746,0.0,1.8597467,0.0,0.42915615
26,80084,1.9960868,0.0,0.0,1.9960868,0.0,0.0,1.9960868,0.0,0.08494713
27,80085,1.9370322,0.0,0.0,1.9370322,0.0,0.0,1.9370322,0.0,0.0
28,80086,1.6883636,0.2390028,0.0,1.6883636,0.0,0.0,1.6883636,0.10679873,0.0
29,80087,1.2744229,0.0,0.3057375,1.2744229,0.0,0.22714013,1.2744229,0.0,0.0
30,80088,0.7357303,0.0014800464,0.0,0.7357303,0.0,0.0,0.7357303,0.1424959,0.0
31,80089,0.12501791,0.0,0.4030465,0.12501791,0.0,0.0,0.12501791,0.0,0.0
32,80090,-0.49793234,0.042628452,0.0,-0.49793234,0.0,0.0,-0.49793234,0.35670456,0.0
33,80091,-1.0721406,0.0,0.0,-1.0721406,0.0,0.33258194,-1.0721406,0.39054185,0.0
34,80092,-1.541398,0.0,0.0,-1.541398,0.0,0.0,-1.541398,0.0,0.0
35,80093,-1.8597698,0.0,0.59406865,-1.8597698,0.0,0.0,-1.8597698,0.340702,0.0
36,80094,-1.9960908,0.0,0.0,-1.9960908,0.38305134,0.0,-1.9960908,0.48587552,0.0
