,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.020673889465597114,0.0,2.791357971624152e-06,0.0
1,80001,1.071663139158449,0.0,0.047547980337937355,0.0,6.419857964888103e-06
2,80002,1.541037699751342,0.0,0.6220480062445392,0.0,8.39880015733389e-05
3,80003,1.8595617611113358,0.0,0.3031278316782516,0.0,4.092787139953847e-05
4,80004,1.9960553503654095,0.0,0.24566786325119896,0.0,3.316971146620669e-05
5,80005,1.937157258970549,0.0,0.08163586443745342,0.0,1.1022353647924596e-05
6,80006,1.6886329568371727,0.06017556133465937,0.0,8.124815270391023e-06,0.0
7,80007,1.2748102167794828,0.12840790345503975,0.0,1.7337445163631537e-05,0.0
8,80008,0.7361976953453551,0.1568636852858102,0.0,2.1179502730220383e-05,0.0
9,80009,0.12551958467467797,0.06447099709882383,0.0,8.704778652794337e-06,0.0
10,80010,-0.4974455011971096,0.0,0.1434837139475535,0.0,1.9372958793855827e-05
11,80011,-1.0717161896585063,0.0,0.1518367405985624,0.0,2.0500772095183703e-05
12,80012,-1.5410777494964356,0.1192838744411741,0.0,1.6105532263856907e-05,0.0
13,80013,-1.8595848896729326,0.0,0.07095463636121219,0.0,9.58019003439816e-06
14,80014,-1.996059293719398,0.020251629862401886,0.0,2.734345104672568e-06,0.0
15,80015,-1.937141631104572,0.09393323738982241,0.0,1.2682726751773876e-05,0.0
16,80016,-1.6885992875468947,0.018247787676425795,0.0,2.463789297115938e-06,0.0
17,80017,-1.2747618019037847,0.0,0.1285836805208054,0.0,1.7361178323014546e-05
18,80018,-0.7361392741849289,0.0,0.032522940969062906,0.0,4.391199376669078e-06
19,80019,-0.12545687599470876,0.0,0.009706262551543571,0.0,1.3105252107018362e-06
20,80020,0.4975063589126339,0.0316505417089847,0.0,4.273409319161485e-06,0.0
21,80021,1.071769239094658,0.0,0.12377391465397695,0.0,1.6711770851026324e-05
22,80022,1.541117797720516,0.0,0.25376252617214756,0.0,3.426264087891349e-05
23,80023,1.8596080164045123,0.0,0.025124931486941497,0.0,3.392331080675012e-06
24,80024,1.9960632351024021,0.0,0.21712961850169554,0.0,2.9316519878322448e-05
25,80025,1.9371260013230547,0.2620106484301468,0.0,3.537629014428804e-05,0.0
26,80026,1.6885656165822045,0.0,0.3006479434453993,0.0,4.059304055897369e-05
27,80027,1.274713385781135,0.2859057861285274,0.0,3.8602576286933085e-05,0.0
28,80028,0.7360808522844174,0.2605462366492501,0.0,3.5178567432016184e-05,0.0
29,80029,0.12539416719817773,0.03940395393951532,0.0,5.320263568478946e-06,0.0
30,80030,-0.49756721612303473,0.0,0.17732604783430173,0.0,2.394230065042033e-05
31,80031,-1.0718222874852805,0.0,0.10903683741285697,0.0,1.4721992483298506e-05
32,80032,-1.5411578444189062,0.0,0.13417019306766603,0.0,1.811546098265666e-05
33,80033,-1.8596311412953397,0.057174521428217245,0.0,7.719619301826455e-06,0.0
34,80034,-1.9960671745162442,0.0,0.10631232294531366,0.0,1.435413257041478e-05
35,80035,-1.9371103696332526,0.043891595141868966,0.0,5.926178244806498e-06,0.0
36,80036,-1.6885319439587319,0.25377579699287944,0.0,3.426443268549645e-05,0.0
37,80037,-1.274664968389155,0.0,0.12762727507365415,0.0,1.7232045874403316e-05
38,80038,-0.7360224296709393,0.0,0.2049345453741366,0.0,2.766995914548127e-05
39,80039,-0.12533145826336187,0.0,0.002157344928122497,0.0,2.912815207161957e-07
40,80040,0.49762807284939375,0.051011377292060824,0.0,6.887480698040417e-06,0.0
41,80041,1.07187533480575,0.0,0.08309904453230176,0.0,1.1219910059768298e-05
42,80042,1.5411978896054788,0.0,0.2885095387247309,0.0,3.895413111059818e-05
43,80043,1.859654264353426,0.0,0.1384782887137218,0.0,1.8697133683584484e-05
44,80044,1.9960711119590953,0.004491391083851016,0.0,6.064209797799203e-07,0.0
45,80045,1.9370947360279402,0.7006733982279267,0.0,9.460388568407285e-05,0.0
46,80046,1.6884982696648125,1.0,0.0,0.0001350185206450474,0.0
47,80047,1.2746165497503197,0.6163209729586638,0.0,8.321474601139505e-05,0.0
48,80048,0.7359640063174909,0.4031673306844828,0.0,5.443505656143149e-05,0.0
49,80049,0.12526874921936965,0.08773520190102821,0.0,1.184587716917138e-05,0.0
50,80050,-0.4976889290846038,0.0,0.10161756477090825,0.0,1.3720253266920317e-05
51,80051,-1.0719283810805853,0.0,0.3748728767362487,0.0,5.0614781246881505e-05
52,80052,-1.5412379332616455,0.0,0.2357815029480194,0.0,3.183486972350746e-05
53,80053,-1.8596773855760704,0.0,0.329322035362582,0.0,4.446457403047181e-05
54,80054,-1.99607504743232,0.0,0.18099901178609548,0.0,2.4438218809574113e-05
55,80055,-1.9370791005143748,0.0,0.5155880445787936,0.0,6.961393504130147e-05
56,80056,-1.688464593700479,0.0,0.19889357958244083,0.0,2.6854316881019167e-05
57,80057,-1.2745681298478562,0.0,0.15486952578548557,0.0,2.0910254264556287e-05
58,80058,-0.7359055822511914,0.0,0.13026166724943375,0.0,1.7587737608775965e-05
59,80059,-0.1252060400372163,0.003175858215745894,0.0,4.287996780684304e-07,0.0
60,80060,0.4977497848286047,0.0,0.048736783277728825,0.0,6.580368379157231e-06
61,80061,1.071981426285163,0.0,0.48411056577896605,0.0,6.536389242011291e-05
62,80062,1.5412779754059145,0.0,0.7722938514955106,0.0,0.00010427397333218977
63,80063,1.85970050496325,0.0,0.7338447960397654,0.0,9.908263874435566e-05
64,80064,1.9960789809354578,0.0,0.9000876997809993,0.0,0.0001215285096752341
65,80065,1.9370634630871402,0.0,0.23400161405206407,0.0,3.159455175786303e-05
66,80066,1.688430916077464,0.28740592287106026,0.0,3.880512253067515e-05,0.0
67,80067,1.2745197086874192,0.5655379741894728,0.0,7.635810064365963e-05,0.0
68,80068,0.7358471574518023,0.4702398907587946,0.0,6.349109439854114e-05,0.0
69,80069,0.12514333074601044,0.07564695715971388,0.0,1.0213740247003845e-05,0.0
70,80070,-0.4978106400813364,0.0,0.14605643533987037,0.0,1.9720323830278318e-05
71,80071,-1.072034470437859,0.0,0.2040362625654548,0.0,2.7548674329532173e-05
72,80072,-1.5413180160196993,0.0,0.13467944043529123,0.0,1.81842188088758e-05
73,80073,-1.859723622517619,0.0,0.06833417249018153,0.0,9.226378879127805e-06
74,80074,-1.9960829124685053,0.0,0.17446521501926723,0.0,2.3556035235921568e-05
75,80075,-1.9370478237480624,0.0,0.1017393507624862,0.0,1.3736696631338463e-05
76,80076,-1.6883972367880014,0.0,0.310446228305838,0.0,4.191599048568889e-05
77,80077,-1.2744712862690564,0.0,0.300238303466853,0.0,4.0537731575073295e-05
78,80078,-0.7357887319261467,0.0,0.09852061752843932,0.0,1.3302108031726405e-05
79,80079,-0.12508062133129064,0.0,0.008576467413245992,0.0,1.1579819424969304e-06
80,80080,0.4978714948427389,0.024297686637466745,0.0,3.280637704887696e-06,0.0
81,80081,1.0720875135324783,0.13918119462698597,0.0,1.8792039000146068e-05,0.0
82,80082,1.5413580551168704,0.0,0.09224876635858326,0.0,1.2455291965066527e-05
83,80083,1.8597467382311237,0.2861614825073655,0.0,3.8637100033738105e-05,0.0
84,80084,-3.0039131579685416,0.0,0.06668276717645241,0.0,9.00340857668273e-06
85,80085,1.9370321824971566,0.0,0.17035202569365435,0.0,2.3000678498044315e-05
