,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.010552223,-0.7359056,0.0,0.004237179,-0.7359056,0.0,0.0031961137
1,80059,-0.12520604,0.0,0.002182234,-0.12520604,0.0,0.0012028671,-0.12520604,0.0,0.0009840691
2,80060,0.49774978,0.0023228012,0.0,0.49774978,0.00096223253,0.0,0.49774978,0.0012274558,0.0
3,80061,1.0719814,0.0020239162,0.0,1.0719814,0.0023586228,0.0,1.0719814,0.0016514462,0.0
4,80062,1.541278,0.00032207847,0.0,1.541278,0.0007860357,0.0,1.541278,0.0,0.0016547474
5,80063,1.8597006,0.0,0.0008087248,1.8597006,0.0028337226,0.0,1.8597006,0.0,0.0030743745
6,80064,1.996079,0.000532346,0.0,-3.003921,0.0,0.00514367,1.996079,0.0034039184,0.0
7,80065,1.9370635,0.0,0.00070795417,1.9370635,0.0,0.004605286,1.9370635,0.0024974688,0.0
8,80066,1.6884309,0.0009985835,0.0,1.6884309,0.011369694,0.0,1.6884309,0.0039699567,0.0
9,80067,1.2745197,0.0,0.00025751808,1.2745197,0.0013826465,0.0,1.2745197,0.0008300546,0.0
10,80068,0.7358472,0.001274767,0.0,0.7358472,0.00031115967,0.0,0.7358472,0.0011727664,0.0
11,80069,0.12514333,0.0,0.0007058498,0.12514333,0.00017047652,0.0,0.12514333,0.00028877606,0.0
12,80070,-0.49781063,0.0018396908,0.0,-0.49781063,0.0031424616,0.0,-0.49781063,0.0014017432,0.0
13,80071,-1.0720345,0.011170813,0.0,-1.0720345,0.0,0.0017660648,-1.0720345,0.0,0.00029635517
14,80072,-1.541318,0.042174973,0.0,-1.541318,0.003962308,0.0,-1.541318,0.0028379695,0.0
15,80073,-1.8597236,0.0014068865,0.0,-1.8597236,0.0,0.001165985,-1.8597236,0.00083110185,0.0
16,80074,-1.9960829,0.0013587988,0.0,-1.9960829,0.0056033786,0.0,-1.9960829,0.008566371,0.0
17,80075,-1.9370478,0.0,0.016455244,-1.9370478,0.0,0.0014171542,-1.9370478,0.012507953,0.0
18,80076,-1.6883973,0.0011740013,0.0,-1.6883973,0.0,0.0015837973,-1.6883973,0.0,0.0056347917
19,80077,-1.2744713,0.0,0.033356633,-1.2744713,0.0,0.008393835,-1.2744713,0.0,0.0020528645
20,80078,-0.7357887,0.0,0.0029522576,-0.7357887,0.0,0.0029337008,-0.7357887,0.0,0.003040865
21,80079,-0.12508062,0.0,0.0030514074,-0.12508062,0.0,0.00064223417,-0.12508062,0.0,0.00020709512
22,80080,0.4978715,0.0023333842,0.0,0.4978715,0.001210472,0.0,0.4978715,0.0006544475,0.0
23,80081,1.0720875,0.0,0.001446971,1.0720875,0.0,0.0006387747,1.0720875,0.0047375155,0.0
24,80082,1.5413581,0.0,0.0011644183,1.5413581,0.0018222325,0.0,1.5413581,0.003848764,0.0
25,80083,1.8597467,0.0,0.0017506238,1.8597467,0.005493617,0.0,1.8597467,0.0026880712,0.0
26,80084,1.9960868,0.0,0.0012634442,1.9960868,0.008744776,0.0,1.9960868,0.0032585703,0.0
27,80085,1.9370322,0.0010399645,0.0,1.9370322,0.003949195,0.0,1.9370322,0.0018853818,0.0
28,80086,1.6883636,0.0,0.002355985,1.6883636,0.005834893,0.0,1.6883636,0.0036766694,0.0
29,80087,1.2744229,0.0,0.017255483,1.2744229,0.048001494,0.0,1.2744229,0.0041141673,0.0
30,80088,0.7357303,0.0,0.0024208934,0.7357303,0.0009304314,0.0,0.7357303,0.0012575475,0.0
31,80089,0.12501791,0.00017332207,0.0,0.12501791,4.0553292e-05,0.0,0.12501791,4.355984e-05,0.0
32,80090,-0.49793234,0.008745414,0.0,-0.49793234,0.0022279245,0.0,-0.49793234,0.0011399561,0.0
