,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.04921769720527884,0.0,-0.7359056,0.05712340408037918,0.0,-0.7359056,0.1431085201326759,0.0
1,80059,-0.12520604,0.006218679551571745,0.0,-0.12520604,0.0035949453154443785,0.0,-0.12520604,0.0,0.0016811101472490268
2,80060,0.49774978,0.00940853515497419,0.0,0.49774978,0.0,0.020149102169914033,0.49774978,0.0,0.028620372813538734
3,80061,1.0719814,0.0,0.018118049763970655,1.0719814,0.0,0.02258086169486535,1.0719814,0.0,0.06183082854600182
4,80062,1.541278,0.04655605077639748,0.0,1.541278,0.06254279214376424,0.0,1.541278,0.0027644418871959828,0.0
5,80063,1.8597006,0.0,0.06991173295414439,1.8597006,0.11431407453693965,0.0,1.8597006,0.03955929476853201,0.0
6,80064,1.996079,0.056461845475157646,0.0,-3.003921,0.11142381737342026,0.0,1.996079,0.0,0.016387430460902453
7,80065,1.9370635,0.0,0.01947752448099967,1.9370635,0.11161772389581334,0.0,1.9370635,0.15147606661141946,0.0
8,80066,1.6884309,0.02860448386285027,0.0,1.6884309,0.0,0.03735631101150415,1.6884309,0.0,0.15158838463669674
9,80067,1.2745197,0.014752545880034983,0.0,1.2745197,0.04848290429325781,0.0,1.2745197,0.0,0.13222768403357257
10,80068,0.7358472,0.04454431465709189,0.0,0.7358472,0.02297743320097718,0.0,0.7358472,0.0,0.01794102293404993
11,80069,0.12514333,0.015051605359163904,0.0,0.12514333,0.0,0.008405656803161146,0.12514333,0.0,0.011606369498563729
12,80070,-0.49781063,0.0,0.1972919002448194,-0.49781063,0.013634440691866836,0.0,-0.49781063,0.0,0.004652959704045262
13,80071,-1.0720345,0.0,0.5051757313131636,-1.0720345,0.0,0.01758472832458726,-1.0720345,0.0,0.049663559749148274
14,80072,-1.541318,0.0,0.7608429990147243,-1.541318,0.0,0.17049458459825617,-1.541318,0.0,0.08506993248734517
15,80073,-1.8597236,0.0,0.8545618826554603,-1.8597236,0.0,0.16714417491745906,-1.8597236,0.0,0.27922279677826956
16,80074,-1.9960829,0.0,0.43424203714307685,-1.9960829,0.0,0.13080971726527083,-1.9960829,0.0,0.2441968300989954
17,80075,-1.9370478,0.0,0.3290973677277952,-1.9370478,0.1105634211396677,0.0,-1.9370478,0.0,0.06074693693892879
18,80076,-1.6883973,0.08323149349075937,0.0,-1.6883973,0.17461775229145216,0.0,-1.6883973,0.013884733308483789,0.0
19,80077,-1.2744713,0.11994808782059084,0.0,-1.2744713,0.0,0.05892024495136284,-1.2744713,0.12254462342145471,0.0
20,80078,-0.7357887,0.032267551345391915,0.0,-0.7357887,0.03687974823855208,0.0,-0.7357887,0.014742251245974143,0.0
21,80079,-0.12508062,0.0,0.0006626766961889951,-0.12508062,0.0,0.004176481344047236,-0.12508062,0.0,1.4140120616405334e-05
22,80080,0.4978715,0.04596844289937557,0.0,0.4978715,0.0,0.03905481114459489,0.4978715,0.03471076273994873,0.0
23,80081,1.0720875,0.0,0.020949242567409664,1.0720875,0.024854725322078417,0.0,1.0720875,0.0,0.048210778420755176
24,80082,1.5413581,0.03381828592894577,0.0,1.5413581,0.07162529160025846,0.0,1.5413581,0.05160908701200585,0.0
25,80083,1.8597467,0.0,0.054188724373284876,1.8597467,0.023103231973632506,0.0,1.8597467,0.06896582392255227,0.0
