,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,0.006560511,-0.7359056,0.0045441217,0.0,-0.7359056,0.00070666184,0.0
1,80059,-0.12520604,0.0,0.003579778,-0.12520604,0.0056656366,0.0,-0.12520604,0.0,0.00060895586
2,80060,0.49774978,0.0,1.8045215e-05,0.49774978,0.0010177314,0.0,0.49774978,0.0009365747,0.0
3,80061,1.0719814,0.001073737,0.0,1.0719814,0.0013637695,0.0,1.0719814,0.0005773534,0.0
4,80062,1.541278,0.0008297059,0.0,1.541278,0.0027302504,0.0,1.541278,0.0029553948,0.0
5,80063,1.8597006,0.0,0.0041470337,1.8597006,0.0094614895,0.0,1.8597006,0.009591733,0.0
6,80064,1.996079,0.0,0.0018439778,-3.003921,0.0063483627,0.0,1.996079,0.0,0.0018140584
7,80065,1.9370635,0.0,0.00041475944,1.9370635,8.4990155e-05,0.0,1.9370635,0.0,0.0049431734
8,80066,1.6884309,0.0,0.0008182056,1.6884309,0.0,2.1972153e-05,1.6884309,0.0,0.0001451097
9,80067,1.2745197,0.0,2.6179587e-06,1.2745197,0.0035978232,0.0,1.2745197,0.0037552747,0.0
10,80068,0.7358472,0.00094854255,0.0,0.7358472,0.0018592181,0.0,0.7358472,0.0019437408,0.0
11,80069,0.12514333,0.00014492271,0.0,0.12514333,0.0,0.00022486395,0.12514333,0.00065467664,0.0
12,80070,-0.49781063,0.0,0.0028316963,-0.49781063,0.004548236,0.0,-0.49781063,0.0,0.0026708788
13,80071,-1.0720345,0.00019877787,0.0,-1.0720345,0.0058803093,0.0,-1.0720345,0.001743093,0.0
14,80072,-1.541318,0.0012229607,0.0,-1.541318,0.0073858225,0.0,-1.541318,0.004170782,0.0
15,80073,-1.8597236,0.0014430563,0.0,-1.8597236,0.007956912,0.0,-1.8597236,0.0,0.0023339102
16,80074,-1.9960829,0.0010375531,0.0,-1.9960829,0.0065391,0.0,-1.9960829,0.0,0.0027187502
17,80075,-1.9370478,0.0,0.009725436,-1.9370478,0.0077436413,0.0,-1.9370478,0.009946092,0.0
18,80076,-1.6883973,0.0,0.007006125,-1.6883973,0.012083095,0.0,-1.6883973,0.008013665,0.0
19,80077,-1.2744713,0.0,0.010139354,-1.2744713,0.0012281031,0.0,-1.2744713,0.0,0.0038393298
20,80078,-0.7357887,0.0,0.0051456913,-0.7357887,0.0062805763,0.0,-0.7357887,0.0006298061,0.0
21,80079,-0.12508062,0.0,0.003411574,-0.12508062,0.005860955,0.0,-0.12508062,0.0,1.1967811e-05
22,80080,0.4978715,0.0006699169,0.0,0.4978715,0.0021960933,0.0,0.4978715,0.0016139715,0.0
23,80081,1.0720875,0.0009119846,0.0,1.0720875,0.0,8.966508e-05,1.0720875,0.0,0.00013230041
24,80082,1.5413581,0.0008769227,0.0,1.5413581,0.0046191076,0.0,1.5413581,0.0026775172,0.0
25,80083,1.8597467,2.0663174e-05,0.0,1.8597467,0.009752364,0.0,1.8597467,0.010975605,0.0
26,80084,1.9960868,0.0,2.3094135e-05,1.9960868,0.0,0.003972285,1.9960868,0.00064252183,0.0
27,80085,1.9370322,0.0,0.00054836884,1.9370322,0.0026230076,0.0,1.9370322,0.0,0.0005374295
28,80086,1.6883636,0.00064757076,0.0,1.6883636,0.0,0.0014811101,1.6883636,0.0022714532,0.0
29,80087,1.2744229,0.00053799053,0.0,1.2744229,0.0006614086,0.0,1.2744229,0.00430542,0.0
30,80088,0.7357303,0.0015323473,0.0,0.7357303,0.0013273986,0.0,0.7357303,0.0050320905,0.0
31,80089,0.12501791,0.0,6.161553e-05,0.12501791,0.00025440948,0.0,0.12501791,0.00069142156,0.0
32,80090,-0.49793234,0.0,0.0015041108,-0.49793234,0.0047843195,0.0,-0.49793234,0.0,0.002019942
33,80091,-1.0721406,0.0,0.000825779,-1.0721406,0.0056546037,0.0,-1.0721406,0.00037623805,0.0
34,80092,-1.541398,0.00016081746,0.0,-1.541398,0.010966348,0.0,-1.541398,0.0014201491,0.0
35,80093,-1.8597698,0.0073315934,0.0,-1.8597698,0.010139073,0.0,-1.8597698,0.0025588677,0.0
36,80094,-1.9960908,0.0,0.009271875,-1.9960908,0.012356859,0.0,-1.9960908,0.0072716605,0.0
37,80095,-1.9370165,0.0,0.0031624942,-1.9370165,0.007369741,0.0,-1.9370165,0.0076393904,0.0
38,80096,-1.6883298,0.0,0.01039208,-1.6883298,0.009837728,0.0,-1.6883298,0.0,0.005053689
39,80097,-1.2743745,0.0,0.00908656,-1.2743745,0.0011648046,0.0,-1.2743745,0.0,0.0066024917
40,80098,-0.7356719,0.0,0.0023788828,-0.7356719,0.0017027952,0.0,-0.7356719,0.00012790598,0.0
41,80099,-0.1249552,0.0,0.0037798649,-0.1249552,0.006116019,0.0,-0.1249552,0.00017867568,0.0
42,80100,0.4979932,0.0,0.0006002605,0.4979932,0.00033304174,0.0,0.4979932,0.0022631318,0.0
43,80101,-3.3175178,0.0,0.007376566,1.0721936,0.0013504927,0.0,1.0721936,0.0,0.00074490276
44,80102,2.4533055,0.0030634792,0.0,1.5414381,0.0030307546,0.0,1.5414381,0.0061408896,0.0
45,80103,3.7805083,0.00080951024,0.0,1.859793,0.00787856,0.0,1.859793,0.012048968,0.0
46,80104,1.0749108,0.0006531807,0.0,1.9960947,0.0,0.0030185063,1.9960947,0.0,0.001587792
47,80105,-0.78283393,0.0,0.0038763552,1.9370009,0.0,0.0065885605,1.9370009,0.0,0.002595706
48,80106,5.086924,0.0,0.0015404817,1.6882962,0.0,0.002753438,1.6882962,0.0,0.0014714798
49,80107,3.6084764,0.0,0.003076195,1.274326,0.0023987046,0.0,1.274326,0.0072526806,0.0
50,80108,0.73561347,0.00033248076,0.0,0.73561347,0.00051031495,0.0,0.73561347,0.0036710326,0.0
51,80109,0.124892496,0.00050479855,0.0,0.124892496,5.7875586e-05,0.0,0.124892496,0.00046459417,0.0
52,80110,-0.49805406,0.0,0.0032502892,-0.49805406,0.00043402016,0.0,-0.49805406,0.0,0.0022542495
53,80111,-1.0722467,0.0,0.004347214,-1.0722467,0.0,0.000113039714,-1.0722467,0.0,0.004135627
54,80112,-1.5414782,0.0,0.0027379172,-1.5414782,0.0006828197,0.0,-1.5414782,0.0,0.0055511007
55,80113,-1.8598161,0.0,0.0040761614,-1.8598161,0.0,0.0048464024,-1.8598161,0.0,0.0011823823
56,80114,-1.9960986,0.0,0.008627109,-1.9960986,0.0,0.007910255,-1.9960986,0.0,0.009697293
57,80115,-1.9369853,0.0,0.00047310253,-1.9369853,0.0,0.010199941,-1.9369853,0.0,0.004321315
58,80116,-1.6882625,0.0,0.0070530614,-1.6882625,0.0,0.00071545073,-1.6882625,0.0,0.009158087
59,80117,-1.2742776,0.0,0.014993984,-1.2742776,0.0,0.006545177,-1.2742776,0.0,0.010068856
60,80118,-0.735555,0.0,0.006187171,-0.735555,0.0011160919,0.0,-0.735555,0.0,0.0047378507
61,80119,-0.124829784,0.0,0.00354883,-0.124829784,0.0052006682,0.0,-0.124829784,0.0,0.00042766225
62,80120,0.4981149,0.0,0.00065794913,0.4981149,0.0039656465,0.0,0.4981149,0.0022082482,0.0
63,80121,1.0722997,0.0007491102,0.0,1.0722997,0.0044045285,0.0,1.0722997,0.005104552,0.0
64,80122,1.5415182,0.0,0.0030879758,1.5415182,0.016348591,0.0,1.5415182,0.018367505,0.0
65,80123,1.8598392,0.0,0.0007967944,1.8598392,0.023517871,0.0,1.8598392,0.029053638,0.0
66,80124,1.9961026,0.001143113,0.0,-3.0038974,0.0051815948,0.0,1.9961026,0.005534645,0.0
67,80125,1.9369696,0.0,0.000857475,1.9369696,0.0,0.0014801752,1.9369696,0.0017283203,0.0
68,80126,1.6882288,0.0,0.0006413999,1.6882288,0.0,0.004279427,1.6882288,0.0,0.002809537
69,80127,1.2742292,0.0,0.00049133477,1.2742292,0.0029144424,0.0,1.2742292,0.0042208973,0.0
70,80128,0.7354966,0.0008434502,0.0,0.7354966,0.005748663,0.0,0.7354966,0.0042734435,0.0
71,80129,0.12476707,0.00014426823,0.0,0.12476707,0.00051760784,0.0,0.12476707,0.0005910977,0.0
72,80130,-0.49817577,0.0,0.0032169102,-0.49817577,0.0022472371,0.0,-0.49817577,0.0,0.0051710294
73,80131,-1.0723528,0.0,0.0007855746,-1.0723528,0.009181181,0.0,-1.0723528,0.0016902663,0.0
74,80132,-1.5415583,0.0,0.0036269012,-1.5415583,0.005414219,0.0,-1.5415583,0.0038947745,0.0
75,80133,-1.8598623,0.0,0.00022953887,-1.8598623,0.0052288114,0.0,-1.8598623,0.005869744,0.0
76,80134,-1.9961065,0.0,0.0041781687,-1.9961065,0.010474078,0.0,-1.9961065,0.010498389,0.0
77,80135,-1.9369539,0.0,0.009878493,-1.9369539,0.022253303,0.0,-1.9369539,0.01568522,0.0
78,80136,-1.6881951,0.0,0.0057607247,-1.6881951,0.022680966,0.0,-1.6881951,0.016283702,0.0
79,80137,-1.2741808,0.0,0.01040676,-1.2741808,0.018338239,0.0,-1.2741808,0.008865437,0.0
80,80138,-0.73543817,0.0,0.0061177956,-0.73543817,0.009930759,0.0,-0.73543817,0.0049373764,0.0
81,80139,-0.12470436,0.0,0.0036425155,-0.12470436,0.006555462,0.0,-0.12470436,0.0007424718,0.0
82,80140,0.49823663,0.0010600863,0.0,0.49823663,0.0,0.0068307216,0.49823663,0.0,0.0058543165
83,80141,1.0724057,0.0006382209,0.0,1.0724057,0.0,0.017189423,1.0724057,0.0,0.015840614
84,80142,1.5415982,0.00043364614,0.0,1.5415982,0.0,0.014624104,1.5415982,0.0,0.01521782
85,80143,1.8598853,0.0,0.0022544365,1.8598853,0.0,0.0043564704,1.8598853,0.0,0.00489231
86,80144,1.9961103,0.00025394198,0.0,1.9961103,0.0,0.028263014,-3.0038896,0.0,0.0036072666
87,80145,1.9369383,0.0008671988,0.0,1.9369383,0.0,0.038754016,1.9369383,0.0,0.03722812
88,80146,1.6881615,0.0005624871,0.0,1.6881615,0.0,0.025114078,1.6881615,0.0,0.020790331
89,80147,1.2741323,0.001204261,0.0,1.2741323,0.0,0.005899944,1.2741323,0.0,0.0030404786
90,80148,0.73537976,0.0013531107,0.0,0.73537976,0.0,6.685145e-05,0.73537976,0.0036322307,0.0
91,80149,0.12464165,0.0006782383,0.0,0.12464165,0.0,0.0002272949,0.12464165,0.00022318098,0.0
92,80150,-0.49829745,0.0,0.0025952386,-0.49829745,0.005899289,0.0,-0.49829745,0.0,0.0016548304
93,80151,-1.0724587,0.0,0.002979237,-1.0724587,0.009283001,0.0,-1.0724587,0.0044207973,0.0
94,80152,-1.5416383,0.0,0.0048568742,-1.5416383,0.0042169704,0.0,-1.5416383,0.003668321,0.0
95,80153,-1.8599085,0.0,1.0,-1.8599085,0.008243672,0.0,-1.8599085,0.0017547803,0.0
